"tstat","ptype","value","n","tau","EY","B","R","H0A","H0Y","seed"
"T32","rho.plug",0.93,20,5,0.5,200,100,FALSE,TRUE,64
"T32","rho.adj",0.97,20,5,0.5,200,100,FALSE,TRUE,64
"T33","rho.sharp",0.63,20,5,0.5,200,100,FALSE,TRUE,64
"T33","rho.oracle",0.905,20,5,0.5,200,100,FALSE,TRUE,64
"T33","rho.plug",0.915,20,5,0.5,200,100,FALSE,TRUE,64
"T33","rho.adj",0.95,20,5,0.5,200,100,FALSE,TRUE,64
"T41","rho.sharp",0.48,20,5,0.5,200,100,FALSE,TRUE,64
"T41","rho.oracle",0.94,20,5,0.5,200,100,FALSE,TRUE,64
"T41","rho.plug",0.925,20,5,0.5,200,100,FALSE,TRUE,64
"T41","rho.adj",0.96,20,5,0.5,200,100,FALSE,TRUE,64
"T42","rho.sharp",0.535,20,5,0.5,200,100,FALSE,TRUE,64
"T42","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,64
"T42","rho.plug",0.93,20,5,0.5,200,100,FALSE,TRUE,64
"T42","rho.adj",0.97,20,5,0.5,200,100,FALSE,TRUE,64
"T43","rho.sharp",0.63,20,5,0.5,200,100,FALSE,TRUE,64
"T43","rho.oracle",0.905,20,5,0.5,200,100,FALSE,TRUE,64
"T43","rho.plug",0.915,20,5,0.5,200,100,FALSE,TRUE,64
"T43","rho.adj",0.95,20,5,0.5,200,100,FALSE,TRUE,64
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,64
"T11","rho.oracle",0.93,80,20,0.5,200,NA,FALSE,TRUE,64
"T11","rho.plug",0.905,80,20,0.5,200,NA,FALSE,TRUE,64
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,64
"T12","rho.oracle",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T12","rho.plug",0.905,80,20,0.5,200,NA,FALSE,TRUE,64
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T13","rho.sharp",0.29,80,20,0.5,200,NA,FALSE,TRUE,64
"T13","rho.oracle",0.955,80,20,0.5,200,NA,FALSE,TRUE,64
"T13","rho.plug",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T21","rho.sharp",0.24,80,20,0.5,200,NA,FALSE,TRUE,64
"T21","rho.oracle",0.92,80,20,0.5,200,NA,FALSE,TRUE,64
"T21","rho.plug",0.925,80,20,0.5,200,NA,FALSE,TRUE,64
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T22","rho.sharp",0.255,80,20,0.5,200,NA,FALSE,TRUE,64
"T22","rho.oracle",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T22","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,64
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T23","rho.sharp",0.27,80,20,0.5,200,NA,FALSE,TRUE,64
"T23","rho.oracle",0.945,80,20,0.5,200,NA,FALSE,TRUE,64
"T23","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,64
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T31","rho.sharp",0.055,80,20,0.5,200,NA,FALSE,TRUE,64
"T31","rho.oracle",0.93,80,20,0.5,200,NA,FALSE,TRUE,64
"T31","rho.plug",0.905,80,20,0.5,200,NA,FALSE,TRUE,64
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T32","rho.sharp",0.11,80,20,0.5,200,NA,FALSE,TRUE,64
"T32","rho.oracle",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T32","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,64
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T33","rho.sharp",0.415,80,20,0.5,200,NA,FALSE,TRUE,64
"T33","rho.oracle",0.95,80,20,0.5,200,NA,FALSE,TRUE,64
"T33","rho.plug",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T41","rho.sharp",0.055,80,20,0.5,200,NA,FALSE,TRUE,64
"T41","rho.oracle",0.93,80,20,0.5,200,NA,FALSE,TRUE,64
"T41","rho.plug",0.905,80,20,0.5,200,NA,FALSE,TRUE,64
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T42","rho.sharp",0.11,80,20,0.5,200,NA,FALSE,TRUE,64
"T42","rho.oracle",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T42","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,64
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T43","rho.sharp",0.415,80,20,0.5,200,NA,FALSE,TRUE,64
"T43","rho.oracle",0.95,80,20,0.5,200,NA,FALSE,TRUE,64
"T43","rho.plug",0.935,80,20,0.5,200,NA,FALSE,TRUE,64
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,64
"T11","rho.sharp",0.18,20,5,0.5,200,100,FALSE,FALSE,64
"T11","rho.oracle",0.965,20,5,0.5,200,100,FALSE,FALSE,64
"T11","rho.plug",0.935,20,5,0.5,200,100,FALSE,FALSE,64
"T11","rho.adj",0.93,20,5,0.5,200,100,FALSE,FALSE,64
"T12","rho.sharp",0.15,20,5,0.5,200,100,FALSE,FALSE,64
"T12","rho.oracle",0.935,20,5,0.5,200,100,FALSE,FALSE,64
"T12","rho.plug",0.915,20,5,0.5,200,100,FALSE,FALSE,64
"T12","rho.adj",0.92,20,5,0.5,200,100,FALSE,FALSE,64
"T13","rho.sharp",0.6,20,5,0.5,200,100,FALSE,FALSE,64
"T13","rho.oracle",0.905,20,5,0.5,200,100,FALSE,FALSE,64
"T13","rho.plug",0.91,20,5,0.5,200,100,FALSE,FALSE,64
"T13","rho.adj",0.94,20,5,0.5,200,100,FALSE,FALSE,64
"T21","rho.sharp",0.85,20,5,0.5,200,100,FALSE,FALSE,64
"T21","rho.oracle",0.87,20,5,0.5,200,100,FALSE,FALSE,64
"T21","rho.plug",0.88,20,5,0.5,200,100,FALSE,FALSE,64
"T21","rho.adj",0.88,20,5,0.5,200,100,FALSE,FALSE,64
"T22","rho.sharp",0.78,20,5,0.5,200,100,FALSE,FALSE,64
"T22","rho.oracle",0.885,20,5,0.5,200,100,FALSE,FALSE,64
"T22","rho.plug",0.86,20,5,0.5,200,100,FALSE,FALSE,64
"T22","rho.adj",0.88,20,5,0.5,200,100,FALSE,FALSE,64
"T23","rho.sharp",0.65,20,5,0.5,200,100,FALSE,FALSE,64
"T23","rho.oracle",0.865,20,5,0.5,200,100,FALSE,FALSE,64
"T23","rho.plug",0.875,20,5,0.5,200,100,FALSE,FALSE,64
"T23","rho.adj",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T31","rho.sharp",0.49,20,5,0.5,200,100,FALSE,FALSE,64
"T31","rho.oracle",0.875,20,5,0.5,200,100,FALSE,FALSE,64
"T31","rho.plug",0.87,20,5,0.5,200,100,FALSE,FALSE,64
"T31","rho.adj",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T32","rho.sharp",0.605,20,5,0.5,200,100,FALSE,FALSE,64
"T32","rho.oracle",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T32","rho.plug",0.885,20,5,0.5,200,100,FALSE,FALSE,64
"T32","rho.adj",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T33","rho.sharp",0.67,20,5,0.5,200,100,FALSE,FALSE,64
"T33","rho.oracle",0.905,20,5,0.5,200,100,FALSE,FALSE,64
"T33","rho.plug",0.905,20,5,0.5,200,100,FALSE,FALSE,64
"T33","rho.adj",0.94,20,5,0.5,200,100,FALSE,FALSE,64
"T41","rho.sharp",0.49,20,5,0.5,200,100,FALSE,FALSE,64
"T41","rho.oracle",0.875,20,5,0.5,200,100,FALSE,FALSE,64
"T41","rho.plug",0.87,20,5,0.5,200,100,FALSE,FALSE,64
"T41","rho.adj",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T42","rho.sharp",0.605,20,5,0.5,200,100,FALSE,FALSE,64
"T42","rho.oracle",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T42","rho.plug",0.885,20,5,0.5,200,100,FALSE,FALSE,64
"T42","rho.adj",0.9,20,5,0.5,200,100,FALSE,FALSE,64
"T43","rho.sharp",0.67,20,5,0.5,200,100,FALSE,FALSE,64
"T43","rho.oracle",0.905,20,5,0.5,200,100,FALSE,FALSE,64
"T43","rho.plug",0.905,20,5,0.5,200,100,FALSE,FALSE,64
"T43","rho.adj",0.94,20,5,0.5,200,100,FALSE,FALSE,64
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,64
"T11","rho.oracle",0.375,80,20,0.5,200,NA,FALSE,FALSE,64
"T11","rho.plug",0.38,80,20,0.5,200,NA,FALSE,FALSE,64
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,64
"T12","rho.oracle",0.265,80,20,0.5,200,NA,FALSE,FALSE,64
"T12","rho.plug",0.25,80,20,0.5,200,NA,FALSE,FALSE,64
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T13","rho.sharp",0.45,80,20,0.5,200,NA,FALSE,FALSE,64
"T13","rho.oracle",0.985,80,20,0.5,200,NA,FALSE,FALSE,64
"T13","rho.plug",0.985,80,20,0.5,200,NA,FALSE,FALSE,64
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T21","rho.sharp",0.325,80,20,0.5,200,NA,FALSE,FALSE,64
"T21","rho.oracle",0.805,80,20,0.5,200,NA,FALSE,FALSE,64
"T21","rho.plug",0.775,80,20,0.5,200,NA,FALSE,FALSE,64
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T22","rho.sharp",0.295,80,20,0.5,200,NA,FALSE,FALSE,64
"T22","rho.oracle",0.77,80,20,0.5,200,NA,FALSE,FALSE,64
"T22","rho.plug",0.73,80,20,0.5,200,NA,FALSE,FALSE,64
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T23","rho.sharp",0.51,80,20,0.5,200,NA,FALSE,FALSE,64
"T23","rho.oracle",0.985,80,20,0.5,200,NA,FALSE,FALSE,64
"T23","rho.plug",0.995,80,20,0.5,200,NA,FALSE,FALSE,64
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T31","rho.sharp",0.015,80,20,0.5,200,NA,FALSE,FALSE,64
"T31","rho.oracle",0.61,80,20,0.5,200,NA,FALSE,FALSE,64
"T31","rho.plug",0.555,80,20,0.5,200,NA,FALSE,FALSE,64
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T32","rho.sharp",0.04,80,20,0.5,200,NA,FALSE,FALSE,64
"T32","rho.oracle",0.68,80,20,0.5,200,NA,FALSE,FALSE,64
"T32","rho.plug",0.59,80,20,0.5,200,NA,FALSE,FALSE,64
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T33","rho.sharp",0.64,80,20,0.5,200,NA,FALSE,FALSE,64
"T33","rho.oracle",0.985,80,20,0.5,200,NA,FALSE,FALSE,64
"T33","rho.plug",0.995,80,20,0.5,200,NA,FALSE,FALSE,64
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T41","rho.sharp",0.015,80,20,0.5,200,NA,FALSE,FALSE,64
"T41","rho.oracle",0.61,80,20,0.5,200,NA,FALSE,FALSE,64
"T41","rho.plug",0.555,80,20,0.5,200,NA,FALSE,FALSE,64
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T42","rho.sharp",0.04,80,20,0.5,200,NA,FALSE,FALSE,64
"T42","rho.oracle",0.68,80,20,0.5,200,NA,FALSE,FALSE,64
"T42","rho.plug",0.59,80,20,0.5,200,NA,FALSE,FALSE,64
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T43","rho.sharp",0.64,80,20,0.5,200,NA,FALSE,FALSE,64
"T43","rho.oracle",0.985,80,20,0.5,200,NA,FALSE,FALSE,64
"T43","rho.plug",0.995,80,20,0.5,200,NA,FALSE,FALSE,64
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,64
"T11","rho.sharp",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T11","rho.oracle",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T11","rho.plug",0.05,20,5,0.5,200,100,TRUE,TRUE,65
"T11","rho.adj",0.08,20,5,0.5,200,100,TRUE,TRUE,65
"T12","rho.sharp",0.065,20,5,0.5,200,100,TRUE,TRUE,65
"T12","rho.oracle",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T12","rho.plug",0.05,20,5,0.5,200,100,TRUE,TRUE,65
"T12","rho.adj",0.08,20,5,0.5,200,100,TRUE,TRUE,65
"T13","rho.sharp",0.19,20,5,0.5,200,100,TRUE,TRUE,65
"T13","rho.oracle",0.205,20,5,0.5,200,100,TRUE,TRUE,65
"T13","rho.plug",0.2,20,5,0.5,200,100,TRUE,TRUE,65
"T13","rho.adj",0.13,20,5,0.5,200,100,TRUE,TRUE,65
"T21","rho.sharp",0.075,20,5,0.5,200,100,TRUE,TRUE,65
"T21","rho.oracle",0.07,20,5,0.5,200,100,TRUE,TRUE,65
"T21","rho.plug",0.07,20,5,0.5,200,100,TRUE,TRUE,65
"T21","rho.adj",0.09,20,5,0.5,200,100,TRUE,TRUE,65
"T22","rho.sharp",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T22","rho.oracle",0.055,20,5,0.5,200,100,TRUE,TRUE,65
"T22","rho.plug",0.055,20,5,0.5,200,100,TRUE,TRUE,65
"T22","rho.adj",0.08,20,5,0.5,200,100,TRUE,TRUE,65
"T23","rho.sharp",0.2,20,5,0.5,200,100,TRUE,TRUE,65
"T23","rho.oracle",0.205,20,5,0.5,200,100,TRUE,TRUE,65
"T23","rho.plug",0.21,20,5,0.5,200,100,TRUE,TRUE,65
"T23","rho.adj",0.17,20,5,0.5,200,100,TRUE,TRUE,65
"T31","rho.sharp",0.065,20,5,0.5,200,100,TRUE,TRUE,65
"T31","rho.oracle",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T31","rho.plug",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T31","rho.adj",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T32","rho.sharp",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T32","rho.oracle",0.05,20,5,0.5,200,100,TRUE,TRUE,65
"T32","rho.plug",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T32","rho.adj",0.07,20,5,0.5,200,100,TRUE,TRUE,65
"T33","rho.sharp",0.2,20,5,0.5,200,100,TRUE,TRUE,65
"T33","rho.oracle",0.205,20,5,0.5,200,100,TRUE,TRUE,65
"T33","rho.plug",0.2,20,5,0.5,200,100,TRUE,TRUE,65
"T33","rho.adj",0.12,20,5,0.5,200,100,TRUE,TRUE,65
"T41","rho.sharp",0.065,20,5,0.5,200,100,TRUE,TRUE,65
"T41","rho.oracle",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T41","rho.plug",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T41","rho.adj",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T42","rho.sharp",0.06,20,5,0.5,200,100,TRUE,TRUE,65
"T42","rho.oracle",0.05,20,5,0.5,200,100,TRUE,TRUE,65
"T42","rho.plug",0.045,20,5,0.5,200,100,TRUE,TRUE,65
"T42","rho.adj",0.07,20,5,0.5,200,100,TRUE,TRUE,65
"T43","rho.sharp",0.2,20,5,0.5,200,100,TRUE,TRUE,65
"T43","rho.oracle",0.205,20,5,0.5,200,100,TRUE,TRUE,65
"T43","rho.plug",0.2,20,5,0.5,200,100,TRUE,TRUE,65
"T43","rho.adj",0.12,20,5,0.5,200,100,TRUE,TRUE,65
"T11","rho.sharp",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T11","rho.oracle",0.895,80,20,0.5,200,NA,TRUE,TRUE,65
"T11","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T11","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T12","rho.sharp",0.915,80,20,0.5,200,NA,TRUE,TRUE,65
"T12","rho.oracle",0.895,80,20,0.5,200,NA,TRUE,TRUE,65
"T12","rho.plug",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T12","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T13","rho.sharp",0.935,80,20,0.5,200,NA,TRUE,TRUE,65
"T13","rho.oracle",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T13","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T13","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T21","rho.sharp",0.915,80,20,0.5,200,NA,TRUE,TRUE,65
"T21","rho.oracle",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T21","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T21","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T22","rho.sharp",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T22","rho.oracle",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T22","rho.plug",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T22","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T23","rho.sharp",0.94,80,20,0.5,200,NA,TRUE,TRUE,65
"T23","rho.oracle",0.93,80,20,0.5,200,NA,TRUE,TRUE,65
"T23","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T23","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T31","rho.sharp",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T31","rho.oracle",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T31","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T31","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T32","rho.sharp",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T32","rho.oracle",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T32","rho.plug",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T32","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T33","rho.sharp",0.94,80,20,0.5,200,NA,TRUE,TRUE,65
"T33","rho.oracle",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T33","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T33","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T41","rho.sharp",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T41","rho.oracle",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T41","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T41","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T42","rho.sharp",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T42","rho.oracle",0.91,80,20,0.5,200,NA,TRUE,TRUE,65
"T42","rho.plug",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T42","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T43","rho.sharp",0.94,80,20,0.5,200,NA,TRUE,TRUE,65
"T43","rho.oracle",0.92,80,20,0.5,200,NA,TRUE,TRUE,65
"T43","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,65
"T43","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,65
"T11","rho.sharp",0,20,5,0.5,200,100,FALSE,TRUE,65
"T11","rho.oracle",0.23,20,5,0.5,200,100,FALSE,TRUE,65
"T11","rho.plug",0.205,20,5,0.5,200,100,FALSE,TRUE,65
"T11","rho.adj",0.25,20,5,0.5,200,100,FALSE,TRUE,65
"T12","rho.sharp",0,20,5,0.5,200,100,FALSE,TRUE,65
"T12","rho.oracle",0.11,20,5,0.5,200,100,FALSE,TRUE,65
"T12","rho.plug",0.15,20,5,0.5,200,100,FALSE,TRUE,65
"T12","rho.adj",0.2,20,5,0.5,200,100,FALSE,TRUE,65
"T13","rho.sharp",0.085,20,5,0.5,200,100,FALSE,TRUE,65
"T13","rho.oracle",0.345,20,5,0.5,200,100,FALSE,TRUE,65
"T13","rho.plug",0.33,20,5,0.5,200,100,FALSE,TRUE,65
"T13","rho.adj",0.27,20,5,0.5,200,100,FALSE,TRUE,65
"T21","rho.sharp",0.02,20,5,0.5,200,100,FALSE,TRUE,65
"T21","rho.oracle",0.12,20,5,0.5,200,100,FALSE,TRUE,65
"T21","rho.plug",0.135,20,5,0.5,200,100,FALSE,TRUE,65
"T21","rho.adj",0.15,20,5,0.5,200,100,FALSE,TRUE,65
"T22","rho.sharp",0.02,20,5,0.5,200,100,FALSE,TRUE,65
"T22","rho.oracle",0.13,20,5,0.5,200,100,FALSE,TRUE,65
"T22","rho.plug",0.13,20,5,0.5,200,100,FALSE,TRUE,65
"T22","rho.adj",0.12,20,5,0.5,200,100,FALSE,TRUE,65
"T23","rho.sharp",0.085,20,5,0.5,200,100,FALSE,TRUE,65
"T23","rho.oracle",0.33,20,5,0.5,200,100,FALSE,TRUE,65
"T23","rho.plug",0.325,20,5,0.5,200,100,FALSE,TRUE,65
"T23","rho.adj",0.28,20,5,0.5,200,100,FALSE,TRUE,65
"T31","rho.sharp",0.01,20,5,0.5,200,100,FALSE,TRUE,65
"T31","rho.oracle",0.105,20,5,0.5,200,100,FALSE,TRUE,65
"T31","rho.plug",0.135,20,5,0.5,200,100,FALSE,TRUE,65
"T31","rho.adj",0.15,20,5,0.5,200,100,FALSE,TRUE,65
"T32","rho.sharp",0.005,20,5,0.5,200,100,FALSE,TRUE,65
"T32","rho.oracle",0.105,20,5,0.5,200,100,FALSE,TRUE,65
"T32","rho.plug",0.095,20,5,0.5,200,100,FALSE,TRUE,65
"T32","rho.adj",0.09,20,5,0.5,200,100,FALSE,TRUE,65
"T33","rho.sharp",0.1,20,5,0.5,200,100,FALSE,TRUE,65
"T33","rho.oracle",0.3,20,5,0.5,200,100,FALSE,TRUE,65
"T33","rho.plug",0.295,20,5,0.5,200,100,FALSE,TRUE,65
"T33","rho.adj",0.23,20,5,0.5,200,100,FALSE,TRUE,65
"T41","rho.sharp",0.01,20,5,0.5,200,100,FALSE,TRUE,65
"T41","rho.oracle",0.105,20,5,0.5,200,100,FALSE,TRUE,65
"T41","rho.plug",0.135,20,5,0.5,200,100,FALSE,TRUE,65
"T41","rho.adj",0.15,20,5,0.5,200,100,FALSE,TRUE,65
"T42","rho.sharp",0.005,20,5,0.5,200,100,FALSE,TRUE,65
"T42","rho.oracle",0.105,20,5,0.5,200,100,FALSE,TRUE,65
"T42","rho.plug",0.095,20,5,0.5,200,100,FALSE,TRUE,65
"T42","rho.adj",0.09,20,5,0.5,200,100,FALSE,TRUE,65
"T43","rho.sharp",0.1,20,5,0.5,200,100,FALSE,TRUE,65
"T43","rho.oracle",0.3,20,5,0.5,200,100,FALSE,TRUE,65
"T43","rho.plug",0.295,20,5,0.5,200,100,FALSE,TRUE,65
"T43","rho.adj",0.23,20,5,0.5,200,100,FALSE,TRUE,65
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,65
"T11","rho.oracle",0.86,80,20,0.5,200,NA,FALSE,TRUE,65
"T11","rho.plug",0.91,80,20,0.5,200,NA,FALSE,TRUE,65
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,65
"T12","rho.oracle",0.89,80,20,0.5,200,NA,FALSE,TRUE,65
"T12","rho.plug",0.925,80,20,0.5,200,NA,FALSE,TRUE,65
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T13","rho.sharp",0.29,80,20,0.5,200,NA,FALSE,TRUE,65
"T13","rho.oracle",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T13","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T21","rho.sharp",0.34,80,20,0.5,200,NA,FALSE,TRUE,65
"T21","rho.oracle",0.94,80,20,0.5,200,NA,FALSE,TRUE,65
"T21","rho.plug",0.935,80,20,0.5,200,NA,FALSE,TRUE,65
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T22","rho.sharp",0.29,80,20,0.5,200,NA,FALSE,TRUE,65
"T22","rho.oracle",0.93,80,20,0.5,200,NA,FALSE,TRUE,65
"T22","rho.plug",0.935,80,20,0.5,200,NA,FALSE,TRUE,65
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T23","rho.sharp",0.295,80,20,0.5,200,NA,FALSE,TRUE,65
"T23","rho.oracle",0.925,80,20,0.5,200,NA,FALSE,TRUE,65
"T23","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T31","rho.sharp",0.03,80,20,0.5,200,NA,FALSE,TRUE,65
"T31","rho.oracle",0.915,80,20,0.5,200,NA,FALSE,TRUE,65
"T31","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T32","rho.sharp",0.045,80,20,0.5,200,NA,FALSE,TRUE,65
"T32","rho.oracle",0.915,80,20,0.5,200,NA,FALSE,TRUE,65
"T32","rho.plug",0.93,80,20,0.5,200,NA,FALSE,TRUE,65
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T33","rho.sharp",0.42,80,20,0.5,200,NA,FALSE,TRUE,65
"T33","rho.oracle",0.93,80,20,0.5,200,NA,FALSE,TRUE,65
"T33","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T41","rho.sharp",0.03,80,20,0.5,200,NA,FALSE,TRUE,65
"T41","rho.oracle",0.915,80,20,0.5,200,NA,FALSE,TRUE,65
"T41","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T42","rho.sharp",0.045,80,20,0.5,200,NA,FALSE,TRUE,65
"T42","rho.oracle",0.915,80,20,0.5,200,NA,FALSE,TRUE,65
"T42","rho.plug",0.93,80,20,0.5,200,NA,FALSE,TRUE,65
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T43","rho.sharp",0.42,80,20,0.5,200,NA,FALSE,TRUE,65
"T43","rho.oracle",0.93,80,20,0.5,200,NA,FALSE,TRUE,65
"T43","rho.plug",0.92,80,20,0.5,200,NA,FALSE,TRUE,65
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,65
"T11","rho.sharp",0.01,20,5,0.5,200,100,FALSE,FALSE,65
"T11","rho.oracle",0.485,20,5,0.5,200,100,FALSE,FALSE,65
"T11","rho.plug",0.48,20,5,0.5,200,100,FALSE,FALSE,65
"T11","rho.adj",0.36,20,5,0.5,200,100,FALSE,FALSE,65
"T12","rho.sharp",0.005,20,5,0.5,200,100,FALSE,FALSE,65
