"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"m2",0.291214034415188,0,0.20563704866849,24,5,0.5,200,FALSE,FALSE,6000001
"m3",0.295548042602043,0,0.199743856281587,24,5,0.5,200,FALSE,FALSE,6000001
"m4",-1.37692572673799,-1,0.36747104465199,24,5,0.5,200,FALSE,FALSE,6000001
"p1",-0.111933048359841,-0.2,0.0794758352926439,48,10,0.5,200,FALSE,FALSE,6000001
"p2",-0.0541787280252246,0,0.0545669876116964,48,10,0.5,200,FALSE,FALSE,6000001
"p3",-0.0471040780388121,0,0.0549753461658013,48,10,0.5,200,FALSE,FALSE,6000001
"p4",-0.979144977890151,-1,0.0782120502779123,48,10,0.5,200,FALSE,FALSE,6000001
"m1",-0.17884204608056,-0.2,0.0926042449134067,48,10,0.5,200,FALSE,FALSE,6000001
"m2",-0.00450927877178522,0,0.0644902987185046,48,10,0.5,200,FALSE,FALSE,6000001
"m3",-0.00860685985360786,0,0.0639217930239812,48,10,0.5,200,FALSE,FALSE,6000001
"m4",-0.997186089538093,-1,0.112422711090379,48,10,0.5,200,FALSE,FALSE,6000001
"p1",-0.803817679226906,-0.5,0.223452073732441,24,5,0.5,200,TRUE,TRUE,6000002
"p2",0.209894768650829,0,0.166020871176049,24,5,0.5,200,TRUE,TRUE,6000002
"p3",0.0832494610111645,0,0.161990532413523,24,5,0.5,200,TRUE,TRUE,6000002
"p4",0.041722242932396,0,0.227175260388646,24,5,0.5,200,TRUE,TRUE,6000002
"m1",-0.43883004432271,-0.5,0.295241549695893,24,5,0.5,200,TRUE,TRUE,6000002
"m2",-0.402911042940477,0,0.226662225933107,24,5,0.5,200,TRUE,TRUE,6000002
"m3",0.33314891841008,0,0.205553507255174,24,5,0.5,200,TRUE,TRUE,6000002
"m4",0.0408317952333378,0,0.283017059646966,24,5,0.5,200,TRUE,TRUE,6000002
"p1",-0.659853155262717,-0.5,0.0713222711856922,48,10,0.5,200,TRUE,TRUE,6000002
"p2",0.0610683077854955,0,0.0536412523576986,48,10,0.5,200,TRUE,TRUE,6000002
"p3",0.151356643929478,0,0.0524280885412668,48,10,0.5,200,TRUE,TRUE,6000002
"p4",-0.0721076264393797,0,0.0737526703430793,48,10,0.5,200,TRUE,TRUE,6000002
"m1",-0.340811016016966,-0.5,0.0900490412503946,48,10,0.5,200,TRUE,TRUE,6000002
"m2",-0.208590641997892,0,0.0702848804437548,48,10,0.5,200,TRUE,TRUE,6000002
"m3",-0.249302756087692,0,0.0671347908810657,48,10,0.5,200,TRUE,TRUE,6000002
"m4",0.357421909365544,0,0.0965166402608201,48,10,0.5,200,TRUE,TRUE,6000002
"p1",-0.270238837134194,-0.2,0.218831331262315,24,5,0.5,200,FALSE,TRUE,6000002
"p2",-0.0534386718366604,0,0.16712092219937,24,5,0.5,200,FALSE,TRUE,6000002
"p3",-0.037685032856033,0,0.162599457820924,24,5,0.5,200,FALSE,TRUE,6000002
"p4",-0.686141986967282,-1,0.234035255101501,24,5,0.5,200,FALSE,TRUE,6000002
"m1",-0.55815706422212,-0.2,0.311462970967908,24,5,0.5,200,FALSE,TRUE,6000002
"m2",-0.0179291085675098,0,0.22867064952306,24,5,0.5,200,FALSE,TRUE,6000002
"m3",0.540807971524494,0,0.215424770331929,24,5,0.5,200,FALSE,TRUE,6000002
"m4",-1.4992159057214,-1,0.344870775289771,24,5,0.5,200,FALSE,TRUE,6000002
"p1",-0.293859757232962,-0.2,0.0734711877042568,48,10,0.5,200,FALSE,TRUE,6000002
"p2",0.0271374251596505,0,0.0555883935806033,48,10,0.5,200,FALSE,TRUE,6000002
"p3",0.101405209006535,0,0.0539706853336488,48,10,0.5,200,FALSE,TRUE,6000002
"p4",-1.05137667042112,-1,0.0789084575128948,48,10,0.5,200,FALSE,TRUE,6000002
"m1",-0.105472617195705,-0.2,0.0873262241028012,48,10,0.5,200,FALSE,TRUE,6000002
"m2",-0.129777573599287,0,0.0679026495958338,48,10,0.5,200,FALSE,TRUE,6000002
"m3",-0.19704546678548,0,0.0657247987483068,48,10,0.5,200,FALSE,TRUE,6000002
"m4",-0.725943349524862,-1,0.111823654372472,48,10,0.5,200,FALSE,TRUE,6000002
"p1",-0.262772993282832,-0.2,0.213448985101692,24,5,0.5,200,FALSE,FALSE,6000002
"p2",-0.0338126888395311,0,0.159988413323269,24,5,0.5,200,FALSE,FALSE,6000002
"p3",0.171124875558864,0,0.158424624857692,24,5,0.5,200,FALSE,FALSE,6000002
"p4",-0.879588282306447,-1,0.222771074670374,24,5,0.5,200,FALSE,FALSE,6000002
"m1",-0.226647227826817,-0.2,0.27289304799601,24,5,0.5,200,FALSE,FALSE,6000002
"m2",-0.385520955880723,0,0.221114945810031,24,5,0.5,200,FALSE,FALSE,6000002
"m3",0.0703407539688032,0,0.208173983218685,24,5,0.5,200,FALSE,FALSE,6000002
"m4",-0.404333733211337,-1,0.337507707765171,24,5,0.5,200,FALSE,FALSE,6000002
"p1",-0.167953114071596,-0.2,0.0714385988593303,48,10,0.5,200,FALSE,FALSE,6000002
"p2",-0.0385725168353523,0,0.0513977845810016,48,10,0.5,200,FALSE,FALSE,6000002
"p3",-0.00300649519743654,0,0.0534567997521308,48,10,0.5,200,FALSE,FALSE,6000002
"p4",-0.890209982632677,-1,0.0783198281108818,48,10,0.5,200,FALSE,FALSE,6000002
"m1",-0.386691152193592,-0.2,0.0870215353102902,48,10,0.5,200,FALSE,FALSE,6000002
"m2",0.0505046038812682,0,0.0629834737783255,48,10,0.5,200,FALSE,FALSE,6000002
"m3",0.0902118719153657,0,0.0649838281186547,48,10,0.5,200,FALSE,FALSE,6000002
"m4",-1.21208925630397,-1,0.120618171614526,48,10,0.5,200,FALSE,FALSE,6000002
"p1",-0.420622016244663,-0.5,0.206266046186652,24,5,0.5,200,TRUE,TRUE,6000003
"p2",-0.0404294777295363,0,0.157128962907588,24,5,0.5,200,TRUE,TRUE,6000003
"p3",-0.100680592692288,0,0.157527259998559,24,5,0.5,200,TRUE,TRUE,6000003
"p4",0.101988639821427,0,0.227156164145934,24,5,0.5,200,TRUE,TRUE,6000003
"m1",-0.536859607623656,-0.5,0.254308365723494,24,5,0.5,200,TRUE,TRUE,6000003
"m2",-0.123804685660627,0,0.202527237120539,24,5,0.5,200,TRUE,TRUE,6000003
"m3",0.0145593014656163,0,0.20928958176117,24,5,0.5,200,TRUE,TRUE,6000003
"m4",0.160289723625999,0,0.29750776251346,24,5,0.5,200,TRUE,TRUE,6000003
"p1",-0.466537752471847,-0.5,0.0699916366636757,48,10,0.5,200,TRUE,TRUE,6000003
"p2",-0.0725903907611526,0,0.0525058450731878,48,10,0.5,200,TRUE,TRUE,6000003
"p3",0.036822149361315,0,0.0526316726565102,48,10,0.5,200,TRUE,TRUE,6000003
"p4",-0.0029640345696809,0,0.074126002067261,48,10,0.5,200,TRUE,TRUE,6000003
"m1",-0.199965184966069,-0.5,0.0862509016753515,48,10,0.5,200,TRUE,TRUE,6000003
"m2",-0.19588991359416,0,0.0680301022214049,48,10,0.5,200,TRUE,TRUE,6000003
"m3",-0.182750084395516,0,0.0650614391750128,48,10,0.5,200,TRUE,TRUE,6000003
"m4",0.225961291783294,0,0.0946380991719204,48,10,0.5,200,TRUE,TRUE,6000003
"p1",0.0255442577806234,-0.2,0.215263536561733,24,5,0.5,200,FALSE,TRUE,6000003
"p2",-0.00760448698796185,0,0.163238195314614,24,5,0.5,200,FALSE,TRUE,6000003
"p3",-0.261408344501857,0,0.16423686306031,24,5,0.5,200,FALSE,TRUE,6000003
"p4",-0.790674572783038,-1,0.240190569667117,24,5,0.5,200,FALSE,TRUE,6000003
"m1",-0.234485218366675,-0.2,0.239134623945397,24,5,0.5,200,FALSE,TRUE,6000003
"m2",0.0166828649942517,0,0.188513998557066,24,5,0.5,200,FALSE,TRUE,6000003
"m3",0.0405422207462648,0,0.198951183835859,24,5,0.5,200,FALSE,TRUE,6000003
"m4",-1.00247207763317,-1,0.32873484603874,24,5,0.5,200,FALSE,TRUE,6000003
"p1",-0.100188663030001,-0.2,0.0728258170751458,48,10,0.5,200,FALSE,TRUE,6000003
"p2",-0.117458152737833,0,0.0545352623060069,48,10,0.5,200,FALSE,TRUE,6000003
"p3",0.0102754575922519,0,0.0546612598436334,48,10,0.5,200,FALSE,TRUE,6000003
"p4",-1.00556464477722,-1,0.0794466893025705,48,10,0.5,200,FALSE,TRUE,6000003
"m1",0.0121639467023929,-0.2,0.0841264240046749,48,10,0.5,200,FALSE,TRUE,6000003
"m2",-0.144720138837005,0,0.0664170477178931,48,10,0.5,200,FALSE,TRUE,6000003
"m3",-0.0906129748293817,0,0.0636849970739496,48,10,0.5,200,FALSE,TRUE,6000003
"m4",-0.858827042351656,-1,0.110908618730082,48,10,0.5,200,FALSE,TRUE,6000003
"p1",-0.203328850900453,-0.2,0.26940055994146,24,5,0.5,200,FALSE,FALSE,6000003
"p2",0.042667904841733,0,0.17600479308865,24,5,0.5,200,FALSE,FALSE,6000003
"p3",-0.101371578832781,0,0.172475533405858,24,5,0.5,200,FALSE,FALSE,6000003
"p4",-0.902770372893466,-1,0.235177573521463,24,5,0.5,200,FALSE,FALSE,6000003
"m1",0.121909654245813,-0.2,0.334213569875905,24,5,0.5,200,FALSE,FALSE,6000003
"m2",0.0214413361362016,0,0.214824529715192,24,5,0.5,200,FALSE,FALSE,6000003
"m3",-0.157883422051256,0,0.214435478995811,24,5,0.5,200,FALSE,FALSE,6000003
"m4",-1.15420970127188,-1,0.345025831073679,24,5,0.5,200,FALSE,FALSE,6000003
"p1",-0.20911668946309,-0.2,0.0710128585873333,48,10,0.5,200,FALSE,FALSE,6000003
"p2",-0.0181081489766723,0,0.0511225285624753,48,10,0.5,200,FALSE,FALSE,6000003
"p3",-0.0160749546169404,0,0.053736026795488,48,10,0.5,200,FALSE,FALSE,6000003
"p4",-0.882048356068232,-1,0.0778600419480425,48,10,0.5,200,FALSE,FALSE,6000003
"m1",-0.151147665918278,-0.2,0.0833949767814891,48,10,0.5,200,FALSE,FALSE,6000003
"m2",-0.0968375493074386,0,0.0611426283624822,48,10,0.5,200,FALSE,FALSE,6000003
"m3",0.0493166573281448,0,0.0637916251859229,48,10,0.5,200,FALSE,FALSE,6000003
"m4",-1.02131081028753,-1,0.114157074604365,48,10,0.5,200,FALSE,FALSE,6000003
"p1",-0.539175271676556,-0.5,0.192920608427142,24,5,0.5,200,TRUE,TRUE,6000004
"p2",0.231116758551702,0,0.161420687597239,24,5,0.5,200,TRUE,TRUE,6000004
"p3",-0.139613348868422,0,0.163628790238621,24,5,0.5,200,TRUE,TRUE,6000004
"p4",-0.339357793575834,0,0.228760877133346,24,5,0.5,200,TRUE,TRUE,6000004
"m1",-0.591729399138514,-0.5,0.256587905355809,24,5,0.5,200,TRUE,TRUE,6000004
"m2",0.0347981241378573,0,0.214883440537324,24,5,0.5,200,TRUE,TRUE,6000004
"m3",0.0214431647573093,0,0.21143873015141,24,5,0.5,200,TRUE,TRUE,6000004
"m4",-0.112935087031903,0,0.305493021112358,24,5,0.5,200,TRUE,TRUE,6000004
"p1",-0.411618811337949,-0.5,0.0739819731016608,48,10,0.5,200,TRUE,TRUE,6000004
"p2",-0.0519491117935628,0,0.0538693795313139,48,10,0.5,200,TRUE,TRUE,6000004
"p3",-0.0157660849978577,0,0.0523389481175156,48,10,0.5,200,TRUE,TRUE,6000004
"p4",0.0248339306812582,0,0.0740985074250451,48,10,0.5,200,TRUE,TRUE,6000004
"m1",-0.594555350763123,-0.5,0.0945458723899235,48,10,0.5,200,TRUE,TRUE,6000004
"m2",0.0945424325234768,0,0.0690714393086024,48,10,0.5,200,TRUE,TRUE,6000004
"m3",0.0184768751697147,0,0.0676003010023548,48,10,0.5,200,TRUE,TRUE,6000004
"m4",-0.0673944701337891,0,0.095012882229534,48,10,0.5,200,TRUE,TRUE,6000004
"p1",-0.403993660362171,-0.2,0.205223919108579,24,5,0.5,200,FALSE,TRUE,6000004
"p2",0.294386402829514,0,0.171814654583625,24,5,0.5,200,FALSE,TRUE,6000004
"p3",-0.0477430807605639,0,0.173713897663261,24,5,0.5,200,FALSE,TRUE,6000004
"p4",-1.14053756982155,-1,0.248947916671679,24,5,0.5,200,FALSE,TRUE,6000004
"m1",0.111983002642271,-0.2,0.239953775281064,24,5,0.5,200,FALSE,TRUE,6000004
"m2",-0.216644405651667,0,0.203439286700204,24,5,0.5,200,FALSE,TRUE,6000004
"m3",-0.210575959547313,0,0.20121846032032,24,5,0.5,200,FALSE,TRUE,6000004
"m4",-1.27926786412928,-1,0.37705103633944,24,5,0.5,200,FALSE,TRUE,6000004
"p1",-0.153613906625735,-0.2,0.0772409628659712,48,10,0.5,200,FALSE,TRUE,6000004
"p2",-0.00331716416031853,0,0.0559711299392005,48,10,0.5,200,FALSE,TRUE,6000004
"p3",0.00862521747479229,0,0.0544067447906699,48,10,0.5,200,FALSE,TRUE,6000004
"p4",-1.10126878003245,-1,0.0795718861427654,48,10,0.5,200,FALSE,TRUE,6000004
"m1",-0.189006450607084,-0.2,0.090936478148059,48,10,0.5,200,FALSE,TRUE,6000004
"m2",0.0470344805724582,0,0.0673833585757385,48,10,0.5,200,FALSE,TRUE,6000004
"m3",-0.0620391678690419,0,0.0661305698520415,48,10,0.5,200,FALSE,TRUE,6000004
"m4",-1.03342684426583,-1,0.115786498803096,48,10,0.5,200,FALSE,TRUE,6000004
"p1",-0.272671994305227,-0.2,0.233815568465156,24,5,0.5,200,FALSE,FALSE,6000004
"p2",-0.0195813476394068,0,0.16850387018412,24,5,0.5,200,FALSE,FALSE,6000004
"p3",0.0255750503171368,0,0.169254944965817,24,5,0.5,200,FALSE,FALSE,6000004
"p4",-1.10972189033085,-1,0.253930317819674,24,5,0.5,200,FALSE,FALSE,6000004
"m1",-0.036384360635479,-0.2,0.275216055681316,24,5,0.5,200,FALSE,FALSE,6000004
"m2",-0.223174040368511,0,0.191529886654312,24,5,0.5,200,FALSE,FALSE,6000004
"m3",-0.0473249295798781,0,0.199988672986792,24,5,0.5,200,FALSE,FALSE,6000004
"m4",-0.976980022519133,-1,0.376950504055253,24,5,0.5,200,FALSE,FALSE,6000004
"p1",-0.277866844684745,-0.2,0.080310696177411,48,10,0.5,200,FALSE,FALSE,6000004
"p2",0.037849704926056,0,0.0557390178631453,48,10,0.5,200,FALSE,FALSE,6000004
"p3",0.105668157648211,0,0.0546173665106457,48,10,0.5,200,FALSE,FALSE,6000004
"p4",-1.16832951886887,-1,0.0798186644458402,48,10,0.5,200,FALSE,FALSE,6000004
"m1",-0.211036774028771,-0.2,0.0957010301950127,48,10,0.5,200,FALSE,FALSE,6000004
"m2",-0.0208123426542169,0,0.0663849548391909,48,10,0.5,200,FALSE,FALSE,6000004
"m3",-0.0518034815233537,0,0.0661864157930814,48,10,0.5,200,FALSE,FALSE,6000004
"m4",-0.837218211353677,-1,0.114297607738647,48,10,0.5,200,FALSE,FALSE,6000004
"p1",-0.877443438391607,-0.5,0.218472854877246,24,5,0.5,200,TRUE,TRUE,6000005
"p2",0.31260786303693,0,0.161247891122738,24,5,0.5,200,TRUE,TRUE,6000005
"p3",0.371753769604805,0,0.15923468717489,24,5,0.5,200,TRUE,TRUE,6000005
"p4",-0.528497510237076,0,0.227119799277529,24,5,0.5,200,TRUE,TRUE,6000005
"m1",-0.494799790746452,-0.5,0.284463649004736,24,5,0.5,200,TRUE,TRUE,6000005
"m2",-0.129541454367366,0,0.206677043519752,24,5,0.5,200,TRUE,TRUE,6000005
"m3",0.0534130408643002,0,0.203157339730902,24,5,0.5,200,TRUE,TRUE,6000005
"m4",0.23560775577006,0,0.289704585571808,24,5,0.5,200,TRUE,TRUE,6000005
"p1",-0.400419733218853,-0.5,0.0705589936925395,48,10,0.5,200,TRUE,TRUE,6000005
"p2",-0.082169515909392,0,0.0526382568242383,48,10,0.5,200,TRUE,TRUE,6000005
"p3",-0.0334663597994915,0,0.0517833907104269,48,10,0.5,200,TRUE,TRUE,6000005
"p4",0.0283629219698606,0,0.0730557571930844,48,10,0.5,200,TRUE,TRUE,6000005
"m1",-0.39955345345967,-0.5,0.0895606169072736,48,10,0.5,200,TRUE,TRUE,6000005
"m2",-0.0334037043590155,0,0.0677107907542014,48,10,0.5,200,TRUE,TRUE,6000005
"m3",-0.12066302088142,0,0.067899921382733,48,10,0.5,200,TRUE,TRUE,6000005
"m4",-0.0581015885752194,0,0.0979407325766593,48,10,0.5,200,TRUE,TRUE,6000005
"p1",-0.726627996088483,-0.2,0.229806196390648,24,5,0.5,200,FALSE,TRUE,6000005
"p2",0.410581777327224,0,0.171364766189136,24,5,0.5,200,FALSE,TRUE,6000005
"p3",0.444983411046571,0,0.167379729716183,24,5,0.5,200,FALSE,TRUE,6000005
"p4",-1.72008792370013,-1,0.253639925624189,24,5,0.5,200,FALSE,TRUE,6000005
"m1",-0.117556031414535,-0.2,0.2694436997082,24,5,0.5,200,FALSE,TRUE,6000005
"m2",-0.0672471385927764,0,0.196856749882603,24,5,0.5,200,FALSE,TRUE,6000005
"m3",0.0244604192011182,0,0.196925754974071,24,5,0.5,200,FALSE,TRUE,6000005
"m4",-0.813605098547647,-1,0.347252104588003,24,5,0.5,200,FALSE,TRUE,6000005
"p1",-0.141596836784229,-0.2,0.0738340356114725,48,10,0.5,200,FALSE,TRUE,6000005
"p2",-0.0517767361970995,0,0.0547831215938337,48,10,0.5,200,FALSE,TRUE,6000005
"p3",-0.0329918877730144,0,0.0539893861729647,48,10,0.5,200,FALSE,TRUE,6000005
"p4",-1.00517901708827,-1,0.0785447400559395,48,10,0.5,200,FALSE,TRUE,6000005
"m1",-0.0878991238303688,-0.2,0.086308060469698,48,10,0.5,200,FALSE,TRUE,6000005
"m2",-0.0631226402382181,0,0.0659043836857904,48,10,0.5,200,FALSE,TRUE,6000005
"m3",-0.095716619468622,0,0.06571970981943,48,10,0.5,200,FALSE,TRUE,6000005
"m4",-1.01856345602078,-1,0.117324579096497,48,10,0.5,200,FALSE,TRUE,6000005
"p1",-0.147398846595201,-0.2,0.265796485075609,24,5,0.5,200,FALSE,FALSE,6000005
"p2",0.0869949949726213,0,0.177933139714501,24,5,0.5,200,FALSE,FALSE,6000005
"p3",-0.0786367584743042,0,0.170385853181783,24,5,0.5,200,FALSE,FALSE,6000005
"p4",-1.0062600785214,-1,0.244349184768078,24,5,0.5,200,FALSE,FALSE,6000005
"m1",0.243271351346362,-0.2,0.319825397206062,24,5,0.5,200,FALSE,FALSE,6000005
"m2",-0.115578094498257,0,0.215907970687224,24,5,0.5,200,FALSE,FALSE,6000005
"m3",-0.320926677682782,0,0.217581641049535,24,5,0.5,200,FALSE,FALSE,6000005
"m4",-0.852184633786407,-1,0.369453426218912,24,5,0.5,200,FALSE,FALSE,6000005
"p1",-0.27598343604405,-0.2,0.0794438922285141,48,10,0.5,200,FALSE,FALSE,6000005
"p2",0.00930648890218292,0,0.0552882341075652,48,10,0.5,200,FALSE,FALSE,6000005
"p3",0.015761766914343,0,0.0544031137717625,48,10,0.5,200,FALSE,FALSE,6000005
"p4",-0.989007520299485,-1,0.078910138004591,48,10,0.5,200,FALSE,FALSE,6000005
"m1",-0.166144120812172,-0.2,0.0938126806326324,48,10,0.5,200,FALSE,FALSE,6000005
"m2",-0.0653830616713072,0,0.0664565495886508,48,10,0.5,200,FALSE,FALSE,6000005
"m3",-0.0417864744847048,0,0.0659077196153796,48,10,0.5,200,FALSE,FALSE,6000005
"m4",-0.905288632502511,-1,0.115370820762999,48,10,0.5,200,FALSE,FALSE,6000005
"p1",-0.454816729435215,-0.5,0.20975177170362,24,5,0.5,200,TRUE,TRUE,6000006
"p2",-0.112142575477704,0,0.154462097242948,24,5,0.5,200,TRUE,TRUE,6000006
"p3",-0.000976404539142239,0,0.157936017809126,24,5,0.5,200,TRUE,TRUE,6000006
"p4",-0.0035302822653992,0,0.226037741186741,24,5,0.5,200,TRUE,TRUE,6000006
"m1",-0.664692586549597,-0.5,0.277401160111282,24,5,0.5,200,TRUE,TRUE,6000006
"m2",0.013094947833895,0,0.211079342334703,24,5,0.5,200,TRUE,TRUE,6000006
"m3",0.175300299171506,0,0.209082401645045,24,5,0.5,200,TRUE,TRUE,6000006
"m4",-0.181784258358344,0,0.303732489875963,24,5,0.5,200,TRUE,TRUE,6000006
"p1",-0.577830233641034,-0.5,0.0667248759591227,48,10,0.5,200,TRUE,TRUE,6000006
"p2",0.0375417122012232,0,0.0502798452757868,48,10,0.5,200,TRUE,TRUE,6000006
"p3",0.0557822557138195,0,0.0517610529119854,48,10,0.5,200,TRUE,TRUE,6000006
"p4",-0.0110190380641451,0,0.0735077682599806,48,10,0.5,200,TRUE,TRUE,6000006
"m1",-0.537208081538202,-0.5,0.0855489173386998,48,10,0.5,200,TRUE,TRUE,6000006
"m2",0.0306313639340809,0,0.0639482979182155,48,10,0.5,200,TRUE,TRUE,6000006
"m3",0.0583164450690509,0,0.0650557845649059,48,10,0.5,200,TRUE,TRUE,6000006
"m4",0.00716774237728244,0,0.0924123991690953,48,10,0.5,200,TRUE,TRUE,6000006
"p1",-0.17636001303303,-0.2,0.221940356612981,24,5,0.5,200,FALSE,TRUE,6000006
"p2",-0.0159219863978903,0,0.160032838616985,24,5,0.5,200,FALSE,TRUE,6000006
"p3",0.0568277420173678,0,0.16539335136198,24,5,0.5,200,FALSE,TRUE,6000006
"p4",-1.19391070722689,-1,0.241579478471737,24,5,0.5,200,FALSE,TRUE,6000006
"m1",-0.0709323260657245,-0.2,0.256255337879883,24,5,0.5,200,FALSE,TRUE,6000006
"m2",-0.339281170696005,0,0.205591256081636,24,5,0.5,200,FALSE,TRUE,6000006
"m3",0.127917805741938,0,0.19820089713928,24,5,0.5,200,FALSE,TRUE,6000006
"m4",-1.06634007634194,-1,0.373047335912158,24,5,0.5,200,FALSE,TRUE,6000006
"p1",-0.233109653931498,-0.2,0.0689746951473236,48,10,0.5,200,FALSE,TRUE,6000006
"p2",0.0324926377346518,0,0.0520011262651912,48,10,0.5,200,FALSE,TRUE,6000006
"p3",0.0154844032838601,0,0.0536410748341205,48,10,0.5,200,FALSE,TRUE,6000006
"p4",-1.00446953832165,-1,0.0785022466224154,48,10,0.5,200,FALSE,TRUE,6000006
"m1",-0.26351761570236,-0.2,0.081154250069838,48,10,0.5,200,FALSE,TRUE,6000006
"m2",0.0587797905524421,0,0.0614323722076398,48,10,0.5,200,FALSE,TRUE,6000006
"m3",0.0756775418464077,0,0.0625625263521669,48,10,0.5,200,FALSE,TRUE,6000006
"m4",-1.01694844140843,-1,0.108303065453997,48,10,0.5,200,FALSE,TRUE,6000006
"p1",-0.295551619053966,-0.2,0.252060858627954,24,5,0.5,200,FALSE,FALSE,6000006
"p2",0.0396992209827285,0,0.181269278288379,24,5,0.5,200,FALSE,FALSE,6000006
"p3",0.114428666215978,0,0.167178728305091,24,5,0.5,200,FALSE,FALSE,6000006
"p4",-1.14174954620967,-1,0.242404695748967,24,5,0.5,200,FALSE,FALSE,6000006
"m1",-0.72458258986513,-0.2,0.307609197864332,24,5,0.5,200,FALSE,FALSE,6000006
"m2",0.257223472745237,0,0.215033885255245,24,5,0.5,200,FALSE,FALSE,6000006
"m3",0.194149004142376,0,0.213123182354109,24,5,0.5,200,FALSE,FALSE,6000006
"m4",-1.09960965843344,-1,0.348422293930558,24,5,0.5,200,FALSE,FALSE,6000006
"p1",-0.387459215306203,-0.2,0.0779096860026245,48,10,0.5,200,FALSE,FALSE,6000006
"p2",0.107616766255074,0,0.0542806433019093,48,10,0.5,200,FALSE,FALSE,6000006
"p3",0.1210792627584,0,0.0541858073331144,48,10,0.5,200,FALSE,FALSE,6000006
"p4",-1.05671793518775,-1,0.0793199774495833,48,10,0.5,200,FALSE,FALSE,6000006
"m1",-0.25678604141875,-0.2,0.0973478471850917,48,10,0.5,200,FALSE,FALSE,6000006
"m2",0.161859558570556,0,0.0665706585593165,48,10,0.5,200,FALSE,FALSE,6000006
"m3",0.0394503849371032,0,0.0663844133079912,48,10,0.5,200,FALSE,FALSE,6000006
"m4",-1.24662313985738,-1,0.11547081841705,48,10,0.5,200,FALSE,FALSE,6000006
