"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"p1",-0.142785392194462,-0.2,0.070750777989003,48,10,0.5,200,FALSE,TRUE,5000126
"p2",-0.0246736647338459,0,0.0541542745715527,48,10,0.5,200,FALSE,TRUE,5000126
"p3",-0.0824083140487652,0,0.0546790923527792,48,10,0.5,200,FALSE,TRUE,5000126
"p4",-0.966764223929104,-1,0.0795178111479623,48,10,0.5,200,FALSE,TRUE,5000126
"m1",-0.0557473394920858,-0.2,0.0832847812415109,48,10,0.5,200,FALSE,TRUE,5000126
"m2",-0.111646976100678,0,0.0652693613042311,48,10,0.5,200,FALSE,TRUE,5000126
"m3",0.00855161727021718,0,0.0654567194924826,48,10,0.5,200,FALSE,TRUE,5000126
"m4",-1.05325227641303,-1,0.114426274056634,48,10,0.5,200,FALSE,TRUE,5000126
"p1",-0.458434307053054,-0.2,0.262827171623542,24,5,0.5,200,FALSE,FALSE,5000126
"p2",0.132569893103632,0,0.177860217214885,24,5,0.5,200,FALSE,FALSE,5000126
"p3",0.21832860293535,0,0.175076149280543,24,5,0.5,200,FALSE,FALSE,5000126
"p4",-1.13956369238859,-1,0.247556147643846,24,5,0.5,200,FALSE,FALSE,5000126
"m1",-0.0577592816295912,-0.2,0.288332310723547,24,5,0.5,200,FALSE,FALSE,5000126
"m2",0.0206860183828707,0,0.199277259324201,24,5,0.5,200,FALSE,FALSE,5000126
"m3",0.100682394505058,0,0.199621343599959,24,5,0.5,200,FALSE,FALSE,5000126
"m4",-1.11502026320976,-1,0.326034041115912,24,5,0.5,200,FALSE,FALSE,5000126
"p1",-0.0728277275173203,-0.2,0.0799812963302363,48,10,0.5,200,FALSE,FALSE,5000126
"p2",-0.0555247378806284,0,0.055517258115147,48,10,0.5,200,FALSE,FALSE,5000126
"p3",-0.0869890638204049,0,0.0545410939223459,48,10,0.5,200,FALSE,FALSE,5000126
"p4",-0.949045439382544,-1,0.0784353509075563,48,10,0.5,200,FALSE,FALSE,5000126
"m1",-0.172559740252471,-0.2,0.0930785350653079,48,10,0.5,200,FALSE,FALSE,5000126
"m2",-0.0378626827998206,0,0.0656801038391934,48,10,0.5,200,FALSE,FALSE,5000126
"m3",0.0336823148967431,0,0.0649744616043971,48,10,0.5,200,FALSE,FALSE,5000126
"m4",-1.11097229235548,-1,0.115781145427525,48,10,0.5,200,FALSE,FALSE,5000126
"p1",-0.58401708953083,-0.5,0.217442825124476,24,5,0.5,200,TRUE,TRUE,5000127
"p2",0.0362376269739652,0,0.170707065595417,24,5,0.5,200,TRUE,TRUE,5000127
"p3",0.0893753937850222,0,0.164187257769618,24,5,0.5,200,TRUE,TRUE,5000127
"p4",-0.299931323199674,0,0.231351607671133,24,5,0.5,200,TRUE,TRUE,5000127
"m1",-0.372674872371743,-0.5,0.268295845877047,24,5,0.5,200,TRUE,TRUE,5000127
"m2",-0.174556247328321,0,0.212137566161074,24,5,0.5,200,TRUE,TRUE,5000127
"m3",0.129987317557032,0,0.202293153102576,24,5,0.5,200,TRUE,TRUE,5000127
"m4",-0.0471274048068816,0,0.284978895314704,24,5,0.5,200,TRUE,TRUE,5000127
"p1",-0.572449759426814,-0.5,0.0691694468348483,48,10,0.5,200,TRUE,TRUE,5000127
"p2",0.0468560350656005,0,0.0530088694184627,48,10,0.5,200,TRUE,TRUE,5000127
"p3",0.0107514993971094,0,0.0527066213043598,48,10,0.5,200,TRUE,TRUE,5000127
"p4",0.00015368236160671,0,0.0748839869225307,48,10,0.5,200,TRUE,TRUE,5000127
"m1",-0.501703477407339,-0.5,0.0887751575656757,48,10,0.5,200,TRUE,TRUE,5000127
"m2",0.0605094597650702,0,0.0667959409170443,48,10,0.5,200,TRUE,TRUE,5000127
"m3",0.0336937053927574,0,0.0665891590248009,48,10,0.5,200,TRUE,TRUE,5000127
"m4",-0.153265710637559,0,0.0937845413755829,48,10,0.5,200,TRUE,TRUE,5000127
"p1",-0.315109874942838,-0.2,0.229544938961124,24,5,0.5,200,FALSE,TRUE,5000127
"p2",0.0137896505946108,0,0.178233157600279,24,5,0.5,200,FALSE,TRUE,5000127
"p3",0.057608292697116,0,0.173729228835685,24,5,0.5,200,FALSE,TRUE,5000127
"p4",-1.32392246726441,-1,0.25620415528433,24,5,0.5,200,FALSE,TRUE,5000127
"m1",-0.413279511753859,-0.2,0.266114419629343,24,5,0.5,200,FALSE,TRUE,5000127
"m2",0.168663970283663,0,0.212310527729733,24,5,0.5,200,FALSE,TRUE,5000127
"m3",0.348512856521274,0,0.203150234551334,24,5,0.5,200,FALSE,TRUE,5000127
"m4",-1.18494148877485,-1,0.329482819316265,24,5,0.5,200,FALSE,TRUE,5000127
"p1",-0.306381334239897,-0.2,0.0717930149957952,48,10,0.5,200,FALSE,TRUE,5000127
"p2",0.101100714960071,0,0.054904897449541,48,10,0.5,200,FALSE,TRUE,5000127
"p3",0.0350030380512276,0,0.0547976071203611,48,10,0.5,200,FALSE,TRUE,5000127
"p4",-1.09946778964887,-1,0.080150209705266,48,10,0.5,200,FALSE,TRUE,5000127
"m1",-0.216306655352783,-0.2,0.0856990412777571,48,10,0.5,200,FALSE,TRUE,5000127
"m2",0.0256830764268983,0,0.0656812446168929,48,10,0.5,200,FALSE,TRUE,5000127
"m3",0.043926610229985,0,0.0650842749795338,48,10,0.5,200,FALSE,TRUE,5000127
"m4",-1.13805633587186,-1,0.11396235297879,48,10,0.5,200,FALSE,TRUE,5000127
"p1",-0.680936418578172,-0.2,0.310870741170306,24,5,0.5,200,FALSE,FALSE,5000127
"p2",0.193751372665695,0,0.191114116872656,24,5,0.5,200,FALSE,FALSE,5000127
"p3",0.231692522946572,0,0.195037912583354,24,5,0.5,200,FALSE,FALSE,5000127
"p4",-1.64768532927363,-1,0.291566282470324,24,5,0.5,200,FALSE,FALSE,5000127
"m1",-0.308124263098468,-0.2,0.347024811222629,24,5,0.5,200,FALSE,FALSE,5000127
"m2",0.145381955494084,0,0.212065683794924,24,5,0.5,200,FALSE,FALSE,5000127
"m3",0.155965617072853,0,0.20917418593714,24,5,0.5,200,FALSE,FALSE,5000127
"m4",-1.02970448364743,-1,0.371490977278626,24,5,0.5,200,FALSE,FALSE,5000127
"p1",-0.157915367740441,-0.2,0.0792325670856579,48,10,0.5,200,FALSE,FALSE,5000127
"p2",-0.0247541338985374,0,0.0541346503474068,48,10,0.5,200,FALSE,FALSE,5000127
"p3",-0.018025512344032,0,0.0546540937881836,48,10,0.5,200,FALSE,FALSE,5000127
"p4",-1.00676463899906,-1,0.0792078384310886,48,10,0.5,200,FALSE,FALSE,5000127
"m1",-0.127555191923449,-0.2,0.0944722807995013,48,10,0.5,200,FALSE,FALSE,5000127
"m2",-0.0259699620742708,0,0.0650183576427626,48,10,0.5,200,FALSE,FALSE,5000127
"m3",-0.0352150753416294,0,0.0648902652977349,48,10,0.5,200,FALSE,FALSE,5000127
"m4",-1.02402342218444,-1,0.116010021292056,48,10,0.5,200,FALSE,FALSE,5000127
"p1",-0.107807574908961,-0.5,0.242730914828384,24,5,0.5,200,TRUE,TRUE,5000128
"p2",-0.235888265044935,0,0.169757188098035,24,5,0.5,200,TRUE,TRUE,5000128
"p3",-0.113283065396866,0,0.167115933274377,24,5,0.5,200,TRUE,TRUE,5000128
"p4",0.0850154140724654,0,0.229653178349348,24,5,0.5,200,TRUE,TRUE,5000128
"m1",-0.208704433491442,-0.5,0.282046889051309,24,5,0.5,200,TRUE,TRUE,5000128
"m2",-0.0513431341782923,0,0.202752419926068,24,5,0.5,200,TRUE,TRUE,5000128
"m3",-0.185682199671479,0,0.200267432606651,24,5,0.5,200,TRUE,TRUE,5000128
"m4",0.171224021868544,0,0.291796718389571,24,5,0.5,200,TRUE,TRUE,5000128
"p1",-0.565785149200245,-0.5,0.0728738728311564,48,10,0.5,200,TRUE,TRUE,5000128
"p2",0.0512622463331128,0,0.0529504302258159,48,10,0.5,200,TRUE,TRUE,5000128
"p3",0.0744541210682176,0,0.0527596993355745,48,10,0.5,200,TRUE,TRUE,5000128
"p4",-0.124821480547444,0,0.0740945114226119,48,10,0.5,200,TRUE,TRUE,5000128
"m1",-0.435020292960623,-0.5,0.0936369827378522,48,10,0.5,200,TRUE,TRUE,5000128
"m2",-0.0279133138263344,0,0.0677392774126817,48,10,0.5,200,TRUE,TRUE,5000128
"m3",-0.0503419106180121,0,0.0669654676538233,48,10,0.5,200,TRUE,TRUE,5000128
"m4",0.0852595183267959,0,0.0934610708302228,48,10,0.5,200,TRUE,TRUE,5000128
"p1",0.0275956782779143,-0.2,0.251740355840987,24,5,0.5,200,FALSE,TRUE,5000128
"p2",-0.0949051837206056,0,0.175077567494444,24,5,0.5,200,FALSE,TRUE,5000128
"p3",-0.0955131429786962,0,0.174681975864391,24,5,0.5,200,FALSE,TRUE,5000128
"p4",-1.01870251012484,-1,0.250166885835056,24,5,0.5,200,FALSE,TRUE,5000128
"m1",-0.0241533194287738,-0.2,0.282117838138466,24,5,0.5,200,FALSE,TRUE,5000128
"m2",-0.17714621318831,0,0.203227868735596,24,5,0.5,200,FALSE,TRUE,5000128
"m3",-0.047762823471585,0,0.196961654111455,24,5,0.5,200,FALSE,TRUE,5000128
"m4",-0.590083282513146,-1,0.320522901673733,24,5,0.5,200,FALSE,TRUE,5000128
"p1",-0.259641386099734,-0.2,0.0757420896712559,48,10,0.5,200,FALSE,TRUE,5000128
"p2",0.100400941895689,0,0.0550256077875417,48,10,0.5,200,FALSE,TRUE,5000128
"p3",0.0405167610168098,0,0.054578905260671,48,10,0.5,200,FALSE,TRUE,5000128
"p4",-1.0971356217591,-1,0.0788552058787326,48,10,0.5,200,FALSE,TRUE,5000128
"m1",-0.124314746122556,-0.2,0.0895885674190693,48,10,0.5,200,FALSE,TRUE,5000128
"m2",-0.0519903199660722,0,0.0652731471634423,48,10,0.5,200,FALSE,TRUE,5000128
"m3",-0.0993418271908512,0,0.065490125617415,48,10,0.5,200,FALSE,TRUE,5000128
"m4",-0.882222760761986,-1,0.111262619681238,48,10,0.5,200,FALSE,TRUE,5000128
"p1",0.0378856006583722,-0.2,0.222378643900047,24,5,0.5,200,FALSE,FALSE,5000128
"p2",-0.0743855729750139,0,0.165677712415642,24,5,0.5,200,FALSE,FALSE,5000128
"p3",-0.165534345098688,0,0.174477853977335,24,5,0.5,200,FALSE,FALSE,5000128
"p4",-0.924657283057399,-1,0.244599046326289,24,5,0.5,200,FALSE,FALSE,5000128
"m1",-0.0955034501945394,-0.2,0.226208381548313,24,5,0.5,200,FALSE,FALSE,5000128
"m2",-0.15579152049891,0,0.181343007867412,24,5,0.5,200,FALSE,FALSE,5000128
"m3",0.24663676947469,0,0.182031677371754,24,5,0.5,200,FALSE,FALSE,5000128
"m4",-1.17859230275204,-1,0.321558676824823,24,5,0.5,200,FALSE,FALSE,5000128
"p1",-0.228910775756229,-0.2,0.0813253399108037,48,10,0.5,200,FALSE,FALSE,5000128
"p2",0.073614794428579,0,0.0557292908758552,48,10,0.5,200,FALSE,FALSE,5000128
"p3",-0.03337537674066,0,0.0554728933699999,48,10,0.5,200,FALSE,FALSE,5000128
"p4",-0.966655475226639,-1,0.0799390409651613,48,10,0.5,200,FALSE,FALSE,5000128
"m1",-0.192606662059142,-0.2,0.094674310141529,48,10,0.5,200,FALSE,FALSE,5000128
"m2",0.0174991001785935,0,0.0648767000941666,48,10,0.5,200,FALSE,FALSE,5000128
"m3",0.041006641944262,0,0.0650143225217395,48,10,0.5,200,FALSE,FALSE,5000128
"m4",-1.08884976583328,-1,0.113223096944895,48,10,0.5,200,FALSE,FALSE,5000128
"p1",-0.59645400822949,-0.5,0.202964006216908,24,5,0.5,200,TRUE,TRUE,5000129
"p2",0.00650393800134405,0,0.166401054999573,24,5,0.5,200,TRUE,TRUE,5000129
"p3",0.0543796469624401,0,0.154853604808399,24,5,0.5,200,TRUE,TRUE,5000129
"p4",-0.0808287922800196,0,0.224413695946302,24,5,0.5,200,TRUE,TRUE,5000129
"m1",-0.576255018592322,-0.5,0.267424709923944,24,5,0.5,200,TRUE,TRUE,5000129
"m2",0.035070518931297,0,0.211845291516017,24,5,0.5,200,TRUE,TRUE,5000129
"m3",0.182909507116223,0,0.197966543554398,24,5,0.5,200,TRUE,TRUE,5000129
"m4",-0.0845135376669395,0,0.280284872338739,24,5,0.5,200,TRUE,TRUE,5000129
"p1",-0.41024650631404,-0.5,0.0720545486870278,48,10,0.5,200,TRUE,TRUE,5000129
"p2",-0.0415556032535246,0,0.054329029531188,48,10,0.5,200,TRUE,TRUE,5000129
"p3",-0.0964269905114525,0,0.052247724032107,48,10,0.5,200,TRUE,TRUE,5000129
"p4",0.162509925171152,0,0.0735894983729264,48,10,0.5,200,TRUE,TRUE,5000129
"m1",-0.486448198811689,-0.5,0.0905221722939361,48,10,0.5,200,TRUE,TRUE,5000129
"m2",0.0325488040020467,0,0.0678967136724763,48,10,0.5,200,TRUE,TRUE,5000129
"m3",0.032309570794957,0,0.0656033562147942,48,10,0.5,200,TRUE,TRUE,5000129
"m4",-0.0798006620073858,0,0.0923773057450416,48,10,0.5,200,TRUE,TRUE,5000129
"p1",-0.25128855945648,-0.2,0.210924943528978,24,5,0.5,200,FALSE,TRUE,5000129
"p2",-0.00790656498300478,0,0.173681013110329,24,5,0.5,200,FALSE,TRUE,5000129
"p3",0.00596592245246177,0,0.162924464673012,24,5,0.5,200,FALSE,TRUE,5000129
"p4",-1.14680542339846,-1,0.2448429299513,24,5,0.5,200,FALSE,TRUE,5000129
"m1",-0.502651048406053,-0.2,0.266199077199894,24,5,0.5,200,FALSE,TRUE,5000129
"m2",0.328901955426493,0,0.213772016642209,24,5,0.5,200,FALSE,TRUE,5000129
"m3",0.361860545040391,0,0.197547090797633,24,5,0.5,200,FALSE,TRUE,5000129
"m4",-1.64286181160586,-1,0.358007162719966,24,5,0.5,200,FALSE,TRUE,5000129
"p1",-0.0925057911422739,-0.2,0.0748105530580155,48,10,0.5,200,FALSE,TRUE,5000129
"p2",-0.00786821230474575,0,0.0559738529476158,48,10,0.5,200,FALSE,TRUE,5000129
"p3",-0.121952472669493,0,0.0537934731288292,48,10,0.5,200,FALSE,TRUE,5000129
"p4",-0.831677580282259,-1,0.0772221216230057,48,10,0.5,200,FALSE,TRUE,5000129
"m1",-0.206364279898108,-0.2,0.0877409542635621,48,10,0.5,200,FALSE,TRUE,5000129
"m2",0.0223638651328503,0,0.066604381067238,48,10,0.5,200,FALSE,TRUE,5000129
"m3",0.000311286436319819,0,0.0648671409524844,48,10,0.5,200,FALSE,TRUE,5000129
"m4",-1.02124731895694,-1,0.10979927369447,48,10,0.5,200,FALSE,TRUE,5000129
"p1",-0.376128342218239,-0.2,0.244495847554094,24,5,0.5,200,FALSE,FALSE,5000129
"p2",0.150959230158554,0,0.170024219784459,24,5,0.5,200,FALSE,FALSE,5000129
"p3",-0.0100701311302855,0,0.170805118624696,24,5,0.5,200,FALSE,FALSE,5000129
"p4",-1.24272692005833,-1,0.252604905441761,24,5,0.5,200,FALSE,FALSE,5000129
"m1",0.220716076689796,-0.2,0.300764087367923,24,5,0.5,200,FALSE,FALSE,5000129
"m2",-0.0563267975584125,0,0.207626416169162,24,5,0.5,200,FALSE,FALSE,5000129
"m3",-0.374064052267475,0,0.211535209130405,24,5,0.5,200,FALSE,FALSE,5000129
"m4",-1.01079535166133,-1,0.37416803124956,24,5,0.5,200,FALSE,FALSE,5000129
"p1",-0.0812663816237843,-0.2,0.075058356800287,48,10,0.5,200,FALSE,FALSE,5000129
"p2",-0.0149548763158244,0,0.0537222926903166,48,10,0.5,200,FALSE,FALSE,5000129
"p3",-0.110314006498212,0,0.0539756569826938,48,10,0.5,200,FALSE,FALSE,5000129
"p4",-0.825920289096174,-1,0.0786939716156558,48,10,0.5,200,FALSE,FALSE,5000129
"m1",-0.223559391320219,-0.2,0.0851756231059297,48,10,0.5,200,FALSE,FALSE,5000129
"m2",0.0959520327125044,0,0.0613657260334755,48,10,0.5,200,FALSE,FALSE,5000129
"m3",0.00284344603916668,0,0.0638302830260369,48,10,0.5,200,FALSE,FALSE,5000129
"m4",-1.10398056867736,-1,0.110973879520063,48,10,0.5,200,FALSE,FALSE,5000129
"p1",-0.418011879715654,-0.5,0.232571007343815,24,5,0.5,200,TRUE,TRUE,5000130
"p2",-0.16101537099844,0,0.173179016618618,24,5,0.5,200,TRUE,TRUE,5000130
"p3",0.0584533014468531,0,0.162855475249683,24,5,0.5,200,TRUE,TRUE,5000130
"p4",-0.115333770416201,0,0.229429367800205,24,5,0.5,200,TRUE,TRUE,5000130
"m1",-0.839686157328472,-0.5,0.321313317183767,24,5,0.5,200,TRUE,TRUE,5000130
"m2",0.222401221633584,0,0.237532900352566,24,5,0.5,200,TRUE,TRUE,5000130
"m3",0.178534726515435,0,0.215041473535177,24,5,0.5,200,TRUE,TRUE,5000130
"m4",-0.272513347212032,0,0.30905463776233,24,5,0.5,200,TRUE,TRUE,5000130
"p1",-0.541887392632383,-0.5,0.0722849138297095,48,10,0.5,200,TRUE,TRUE,5000130
"p2",0.0230731079306632,0,0.0521547084895264,48,10,0.5,200,TRUE,TRUE,5000130
"p3",0.0748834527801689,0,0.0521221951828998,48,10,0.5,200,TRUE,TRUE,5000130
"p4",-0.0699258504438055,0,0.0732365042175888,48,10,0.5,200,TRUE,TRUE,5000130
"m1",-0.51002941889689,-0.5,0.0952658501537034,48,10,0.5,200,TRUE,TRUE,5000130
"m2",-0.0679759300328781,0,0.0694547409313453,48,10,0.5,200,TRUE,TRUE,5000130
"m3",0.000790063421406774,0,0.0682120932732147,48,10,0.5,200,TRUE,TRUE,5000130
"m4",0.0201360820237285,0,0.0973260640268945,48,10,0.5,200,TRUE,TRUE,5000130
"p1",-0.11683271111773,-0.2,0.239371524425106,24,5,0.5,200,FALSE,TRUE,5000130
"p2",-0.0726586902325028,0,0.179191121143163,24,5,0.5,200,FALSE,TRUE,5000130
"p3",0.0383785704876863,0,0.167609649717046,24,5,0.5,200,FALSE,TRUE,5000130
"p4",-1.13175544278639,-1,0.246552194336165,24,5,0.5,200,FALSE,TRUE,5000130
"m1",-0.436632863335981,-0.2,0.316140848956883,24,5,0.5,200,FALSE,TRUE,5000130
"m2",0.129967446909028,0,0.233445790686985,24,5,0.5,200,FALSE,TRUE,5000130
"m3",0.0840828513369089,0,0.216600872264215,24,5,0.5,200,FALSE,TRUE,5000130
"m4",-1.25940099781485,-1,0.377830582611927,24,5,0.5,200,FALSE,TRUE,5000130
"p1",-0.306129888155295,-0.2,0.0749850429383442,48,10,0.5,200,FALSE,TRUE,5000130
"p2",0.0205802106752734,0,0.0541579686563331,48,10,0.5,200,FALSE,TRUE,5000130
"p3",0.135838212553827,0,0.0539325985788698,48,10,0.5,200,FALSE,TRUE,5000130
"p4",-1.08043047354189,-1,0.0785028448945996,48,10,0.5,200,FALSE,TRUE,5000130
"m1",-0.197871546578039,-0.2,0.0909034717961035,48,10,0.5,200,FALSE,TRUE,5000130
"m2",-0.011968988017777,0,0.0664818599574803,48,10,0.5,200,FALSE,TRUE,5000130
"m3",-0.0382029420044996,0,0.0659448605582447,48,10,0.5,200,FALSE,TRUE,5000130
"m4",-0.877622157280297,-1,0.111739416989283,48,10,0.5,200,FALSE,TRUE,5000130
"p1",-0.512250009125204,-0.2,0.245549747859051,24,5,0.5,200,FALSE,FALSE,5000130
"p2",0.130842084362461,0,0.176755594306667,24,5,0.5,200,FALSE,FALSE,5000130
"p3",0.472145105171602,0,0.174560009101515,24,5,0.5,200,FALSE,FALSE,5000130
"p4",-1.79380921951474,-1,0.260798662091439,24,5,0.5,200,FALSE,FALSE,5000130
"m1",-0.17874565857544,-0.2,0.290113339722233,24,5,0.5,200,FALSE,FALSE,5000130
"m2",-0.101536619356759,0,0.216389874868952,24,5,0.5,200,FALSE,FALSE,5000130
"m3",-0.222034028224558,0,0.206102034148482,24,5,0.5,200,FALSE,FALSE,5000130
"m4",-0.730484880948639,-1,0.359554080164059,24,5,0.5,200,FALSE,FALSE,5000130
"p1",-0.118424016700016,-0.2,0.0816067506982912,48,10,0.5,200,FALSE,FALSE,5000130
"p2",-0.0648775411691544,0,0.0554315565467452,48,10,0.5,200,FALSE,FALSE,5000130
"p3",-0.041320554069244,0,0.0550231073595555,48,10,0.5,200,FALSE,FALSE,5000130
"p4",-0.927366789769605,-1,0.0792507423374612,48,10,0.5,200,FALSE,FALSE,5000130
"m1",-0.0857989213064245,-0.2,0.0960557947077615,48,10,0.5,200,FALSE,FALSE,5000130
"m2",-0.122211427302591,0,0.0657456285443473,48,10,0.5,200,FALSE,FALSE,5000130
"m3",-0.0891147099658455,0,0.0664535526088313,48,10,0.5,200,FALSE,FALSE,5000130
"m4",-0.921786351685963,-1,0.117614877880694,48,10,0.5,200,FALSE,FALSE,5000130
"p1",-0.454499248650323,-0.5,0.200071177316389,24,5,0.5,200,TRUE,TRUE,5000131
"p2",-0.0978419972919714,0,0.163248910396904,24,5,0.5,200,TRUE,TRUE,5000131
"p3",-0.0205231436261006,0,0.15757856662898,24,5,0.5,200,TRUE,TRUE,5000131
"p4",0.187244603304195,0,0.22477437316253,24,5,0.5,200,TRUE,TRUE,5000131
"m1",-0.891447050405019,-0.5,0.27862724026829,24,5,0.5,200,TRUE,TRUE,5000131
"m2",0.37966407553448,0,0.223341919369089,24,5,0.5,200,TRUE,TRUE,5000131
"m3",0.0626464659301219,0,0.221054820205683,24,5,0.5,200,TRUE,TRUE,5000131
"m4",-0.45397075780344,0,0.308700374363515,24,5,0.5,200,TRUE,TRUE,5000131
"p1",-0.413003996114281,-0.5,0.0657995711998431,48,10,0.5,200,TRUE,TRUE,5000131
"p2",-0.0292264451902539,0,0.0500297171584119,48,10,0.5,200,TRUE,TRUE,5000131
"p3",-0.138965203770495,0,0.0518804867056895,48,10,0.5,200,TRUE,TRUE,5000131
"p4",0.132483185303962,0,0.0736184930858362,48,10,0.5,200,TRUE,TRUE,5000131
"m1",-0.497886581526791,-0.5,0.0856315463322874,48,10,0.5,200,TRUE,TRUE,5000131
"m2",-0.0169079964398843,0,0.0653500695828939,48,10,0.5,200,TRUE,TRUE,5000131
"m3",-0.00686389790365678,0,0.0682424039744018,48,10,0.5,200,TRUE,TRUE,5000131
"m4",0.0151276274637836,0,0.0967290054557557,48,10,0.5,200,TRUE,TRUE,5000131
"p1",-0.265408637313743,-0.2,0.206409133931578,24,5,0.5,200,FALSE,TRUE,5000131
"p2",0.0369631327676509,0,0.167746796892706,24,5,0.5,200,FALSE,TRUE,5000131
"p3",0.0878422705880222,0,0.161603180415407,24,5,0.5,200,FALSE,TRUE,5000131
"p4",-0.918630446980223,-1,0.23780052592104,24,5,0.5,200,FALSE,TRUE,5000131
"m1",-0.637014201579719,-0.2,0.268560037685113,24,5,0.5,200,FALSE,TRUE,5000131
"m2",0.488920027015202,0,0.218558978589598,24,5,0.5,200,FALSE,TRUE,5000131
"m3",0.0784756794096893,0,0.215102304969072,24,5,0.5,200,FALSE,TRUE,5000131
"m4",-1.41457423962696,-1,0.349722937996909,24,5,0.5,200,FALSE,TRUE,5000131
"p1",-0.134372234897435,-0.2,0.0689516802095306,48,10,0.5,200,FALSE,TRUE,5000131
"p2",-0.0390341580446145,0,0.0522034690019783,48,10,0.5,200,FALSE,TRUE,5000131
"p3",-0.0915350519433416,0,0.0538514942490519,48,10,0.5,200,FALSE,TRUE,5000131
"p4",-0.904945584085306,-1,0.0786352740931423,48,10,0.5,200,FALSE,TRUE,5000131
"m1",-0.0742411917862564,-0.2,0.0807128801714421,48,10,0.5,200,FALSE,TRUE,5000131
"m2",-0.096406215063428,0,0.0624547078024425,48,10,0.5,200,FALSE,TRUE,5000131
"m3",-0.0698464080067951,0,0.0652264954105883,48,10,0.5,200,FALSE,TRUE,5000131
"m4",-0.959625147334725,-1,0.11471512469715,48,10,0.5,200,FALSE,TRUE,5000131
"p1",-0.0329633291690778,-0.2,0.25204035986521,24,5,0.5,200,FALSE,FALSE,5000131
"p2",-0.190366413558153,0,0.169719000366968,24,5,0.5,200,FALSE,FALSE,5000131
"p3",-0.105549575094659,0,0.166647810158879,24,5,0.5,200,FALSE,FALSE,5000131
"p4",-0.652358419386032,-1,0.2291991237777,24,5,0.5,200,FALSE,FALSE,5000131
"m1",-0.52766305613445,-0.2,0.308425905004336,24,5,0.5,200,FALSE,FALSE,5000131
"m2",0.170778285927052,0,0.214694377017955,24,5,0.5,200,FALSE,FALSE,5000131
"m3",0.132100292309376,0,0.2037129377406,24,5,0.5,200,FALSE,FALSE,5000131
"m4",-1.19969980033248,-1,0.356897881506432,24,5,0.5,200,FALSE,FALSE,5000131
"p1",-0.221051568327863,-0.2,0.0814641325583146,48,10,0.5,200,FALSE,FALSE,5000131
"p2",0.00203206877670279,0,0.0554782971608212,48,10,0.5,200,FALSE,FALSE,5000131
"p3",-0.0209142640471244,0,0.0548672427408901,48,10,0.5,200,FALSE,FALSE,5000131
"p4",-0.932702521669125,-1,0.0783840135246173,48,10,0.5,200,FALSE,FALSE,5000131
"m1",-0.25148057410228,-0.2,0.0982398944842761,48,10,0.5,200,FALSE,FALSE,5000131
"m2",-0.0376350096768617,0,0.068212676136739,48,10,0.5,200,FALSE,FALSE,5000131
"m3",0.0941861277489731,0,0.066773313914901,48,10,0.5,200,FALSE,FALSE,5000131
"m4",-1.08888080406649,-1,0.116795196080346,48,10,0.5,200,FALSE,FALSE,5000131
"p1",-0.635362581947181,-0.5,0.226812312482421,24,5,0.5,200,TRUE,TRUE,5000132
"p2",-0.112942376410793,0,0.175400558163729,24,5,0.5,200,TRUE,TRUE,5000132
"p3",0.179613490532532,0,0.163706920746321,24,5,0.5,200,TRUE,TRUE,5000132
"p4",-0.0875693559918426,0,0.234201079238767,24,5,0.5,200,TRUE,TRUE,5000132
"m1",-0.825460459842255,-0.5,0.296955213072039,24,5,0.5,200,TRUE,TRUE,5000132
"m2",0.193291310221253,0,0.238170495484892,24,5,0.5,200,TRUE,TRUE,5000132
"m3",0.171082968043477,0,0.203336502115892,24,5,0.5,200,TRUE,TRUE,5000132
"m4",-0.15077405552265,0,0.297488051528308,24,5,0.5,200,TRUE,TRUE,5000132
"p1",-0.500899497992199,-0.5,0.0692095864468864,48,10,0.5,200,TRUE,TRUE,5000132
"p2",0.012698402166036,0,0.0530621744214617,48,10,0.5,200,TRUE,TRUE,5000132
"p3",-0.0246213535130802,0,0.0521144193375049,48,10,0.5,200,TRUE,TRUE,5000132
"p4",0.0169893905571325,0,0.073612456946225,48,10,0.5,200,TRUE,TRUE,5000132
"m1",-0.361047408035226,-0.5,0.0873679387788399,48,10,0.5,200,TRUE,TRUE,5000132
"m2",-0.147680689840521,0,0.0691931545164902,48,10,0.5,200,TRUE,TRUE,5000132
"m3",-0.0249564826183533,0,0.0662521529600941,48,10,0.5,200,TRUE,TRUE,5000132
"m4",0.190913071492196,0,0.0947764316106934,48,10,0.5,200,TRUE,TRUE,5000132
"p1",-0.200045462326177,-0.2,0.237451090378437,24,5,0.5,200,FALSE,TRUE,5000132
"p2",-0.162329026934953,0,0.184186034771553,24,5,0.5,200,FALSE,TRUE,5000132
"p3",0.236771395201498,0,0.170904909643906,24,5,0.5,200,FALSE,TRUE,5000132
"p4",-1.19885840317605,-1,0.251911971463921,24,5,0.5,200,FALSE,TRUE,5000132
"m1",-0.476463977948533,-0.2,0.282809170511,24,5,0.5,200,FALSE,TRUE,5000132
"m2",0.0733093933501034,0,0.231913152358758,24,5,0.5,200,FALSE,TRUE,5000132
"m3",0.125107680462424,0,0.199313376593497,24,5,0.5,200,FALSE,TRUE,5000132
"m4",-0.999073236683017,-1,0.33725525752016,24,5,0.5,200,FALSE,TRUE,5000132
