"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"m3",-0.0407666007278485,0,0.207775060491144,24,5,0.5,200,TRUE,TRUE,1000002
"m4",-0.100015162313235,0,0.303800517155129,24,5,0.5,200,TRUE,TRUE,1000002
"p1",-0.550269091486378,-0.5,0.0659752208959917,48,10,0.5,200,TRUE,TRUE,1000002
"p2",0.0740171770794918,0,0.0509101208944165,48,10,0.5,200,TRUE,TRUE,1000002
"p3",0.053921168001344,0,0.0526036677711771,48,10,0.5,200,TRUE,TRUE,1000002
"p4",-0.144461803817644,0,0.0734005820556453,48,10,0.5,200,TRUE,TRUE,1000002
"m1",-0.423777388619491,-0.5,0.0823871386037154,48,10,0.5,200,TRUE,TRUE,1000002
"m2",-0.122537136714697,0,0.0656993656054447,48,10,0.5,200,TRUE,TRUE,1000002
"m3",0.00945577556745131,0,0.0658942659178246,48,10,0.5,200,TRUE,TRUE,1000002
"m4",0.116553570368849,0,0.0940706797899682,48,10,0.5,200,TRUE,TRUE,1000002
"p1",-0.0683652016850017,-0.2,0.238674415565923,24,5,0.5,200,FALSE,TRUE,1000002
"p2",-0.134231608541392,0,0.174955331086211,24,5,0.5,200,FALSE,TRUE,1000002
"p3",0.2454868863957,0,0.172119467994647,24,5,0.5,200,FALSE,TRUE,1000002
"p4",-1.47345441999607,-1,0.251653853208616,24,5,0.5,200,FALSE,TRUE,1000002
"m1",-0.266708237974682,-0.2,0.281166482299077,24,5,0.5,200,FALSE,TRUE,1000002
"m2",0.102901101379417,0,0.216651655531813,24,5,0.5,200,FALSE,TRUE,1000002
"m3",0.060436359073017,0,0.204844401602354,24,5,0.5,200,FALSE,TRUE,1000002
"m4",-1.16984990402889,-1,0.36949995895501,24,5,0.5,200,FALSE,TRUE,1000002
"p1",-0.239910510959105,-0.2,0.0685277134967475,48,10,0.5,200,FALSE,TRUE,1000002
"p2",0.0313628999086629,0,0.0527187385843201,48,10,0.5,200,FALSE,TRUE,1000002
"p3",0.0287217385879402,0,0.0547233055978213,48,10,0.5,200,FALSE,TRUE,1000002
"p4",-1.08497358392057,-1,0.0790927219733088,48,10,0.5,200,FALSE,TRUE,1000002
"m1",-0.157257958660962,-0.2,0.0797857714384773,48,10,0.5,200,FALSE,TRUE,1000002
"m2",-0.0406832991553061,0,0.0643671807541555,48,10,0.5,200,FALSE,TRUE,1000002
"m3",0.00629633426749791,0,0.0645156133227328,48,10,0.5,200,FALSE,TRUE,1000002
"m4",-1.00818377205053,-1,0.112196703098583,48,10,0.5,200,FALSE,TRUE,1000002
"p1",-0.221982716954494,-0.2,0.25001024396494,24,5,0.5,200,FALSE,FALSE,1000002
"p2",-0.060767238804181,0,0.168467533404018,24,5,0.5,200,FALSE,FALSE,1000002
"p3",0.353976863186343,0,0.169534033002303,24,5,0.5,200,FALSE,FALSE,1000002
"p4",-1.6029598208445,-1,0.248939769451245,24,5,0.5,200,FALSE,FALSE,1000002
"m1",-0.69725646107567,-0.2,0.310795425144806,24,5,0.5,200,FALSE,FALSE,1000002
"m2",0.224945820054034,0,0.199114352646828,24,5,0.5,200,FALSE,FALSE,1000002
"m3",0.369568162421066,0,0.205181256059182,24,5,0.5,200,FALSE,FALSE,1000002
"m4",-1.22984383136125,-1,0.372006410014736,24,5,0.5,200,FALSE,FALSE,1000002
"p1",-0.29091320416129,-0.2,0.0891690810199021,48,10,0.5,200,FALSE,FALSE,1000002
"p2",0.0400311596103697,0,0.0583764122547816,48,10,0.5,200,FALSE,FALSE,1000002
"p3",0.084439693709999,0,0.0572600405660634,48,10,0.5,200,FALSE,FALSE,1000002
"p4",-1.15647550161823,-1,0.0826779981540546,48,10,0.5,200,FALSE,FALSE,1000002
"m1",-0.251829706444485,-0.2,0.104369652944106,48,10,0.5,200,FALSE,FALSE,1000002
"m2",0.02305385978952,0,0.0675456892313564,48,10,0.5,200,FALSE,FALSE,1000002
"m3",0.0405237473853757,0,0.0675213114287934,48,10,0.5,200,FALSE,FALSE,1000002
"m4",-1.10503881747963,-1,0.119192153504963,48,10,0.5,200,FALSE,FALSE,1000002
"p1",-0.370577217304841,-0.5,0.208862107050018,24,5,0.5,200,TRUE,TRUE,1000003
"p2",-0.161047298671049,0,0.164768808757664,24,5,0.5,200,TRUE,TRUE,1000003
"p3",-0.0494328410464812,0,0.158155786939381,24,5,0.5,200,TRUE,TRUE,1000003
"p4",0.181539765542079,0,0.224825136999508,24,5,0.5,200,TRUE,TRUE,1000003
"m1",-0.806965395540291,-0.5,0.277711645418032,24,5,0.5,200,TRUE,TRUE,1000003
"m2",-0.0194622298222082,0,0.227309895442096,24,5,0.5,200,TRUE,TRUE,1000003
"m3",0.174728423211595,0,0.219618217144099,24,5,0.5,200,TRUE,TRUE,1000003
"m4",-0.118288740039592,0,0.307562760693317,24,5,0.5,200,TRUE,TRUE,1000003
"p1",-0.393617784379817,-0.5,0.0684269470901149,48,10,0.5,200,TRUE,TRUE,1000003
"p2",-0.0687494395251868,0,0.0523650054588999,48,10,0.5,200,TRUE,TRUE,1000003
"p3",-0.0532330677850297,0,0.0520269824039935,48,10,0.5,200,TRUE,TRUE,1000003
"p4",0.0338884579070265,0,0.0733806391933762,48,10,0.5,200,TRUE,TRUE,1000003
"m1",-0.574875165505953,-0.5,0.0891547721772343,48,10,0.5,200,TRUE,TRUE,1000003
"m2",-0.0364001265691999,0,0.0695967613924729,48,10,0.5,200,TRUE,TRUE,1000003
"m3",0.0218790763459766,0,0.0681533071915526,48,10,0.5,200,TRUE,TRUE,1000003
"m4",0.106607213474344,0,0.0975916842047333,48,10,0.5,200,TRUE,TRUE,1000003
"p1",-0.0623349155102678,-0.2,0.217733464893308,24,5,0.5,200,FALSE,TRUE,1000003
"p2",-0.18670725356741,0,0.171729927232747,24,5,0.5,200,FALSE,TRUE,1000003
"p3",-0.0722083330550524,0,0.163880578031082,24,5,0.5,200,FALSE,TRUE,1000003
"p4",-0.800672927679843,-1,0.239180884904913,24,5,0.5,200,FALSE,TRUE,1000003
"m1",-0.345158790277207,-0.2,0.264600946449327,24,5,0.5,200,FALSE,TRUE,1000003
"m2",0.0148528139841276,0,0.216361553406728,24,5,0.5,200,FALSE,TRUE,1000003
"m3",0.17102283611717,0,0.214604150061024,24,5,0.5,200,FALSE,TRUE,1000003
"m4",-1.28214286646597,-1,0.360266809549027,24,5,0.5,200,FALSE,TRUE,1000003
"p1",-0.100040245352714,-0.2,0.0716589029900618,48,10,0.5,200,FALSE,TRUE,1000003
"p2",-0.108432639186669,0,0.0544505450366167,48,10,0.5,200,FALSE,TRUE,1000003
"p3",-0.0597569333737642,0,0.05382650502427,48,10,0.5,200,FALSE,TRUE,1000003
"p4",-0.869713193673521,-1,0.0778744285786833,48,10,0.5,200,FALSE,TRUE,1000003
"m1",-0.135009506274988,-0.2,0.0847067116478468,48,10,0.5,200,FALSE,TRUE,1000003
"m2",-0.0883992395272882,0,0.0674555916578289,48,10,0.5,200,FALSE,TRUE,1000003
"m3",-0.0817194918383827,0,0.0666507719384548,48,10,0.5,200,FALSE,TRUE,1000003
"m4",-0.845798541000769,-1,0.114065442015736,48,10,0.5,200,FALSE,TRUE,1000003
"p1",0.0623813474559643,-0.2,0.283574350129133,24,5,0.5,200,FALSE,FALSE,1000003
"p2",-0.204044370959687,0,0.182817193917435,24,5,0.5,200,FALSE,FALSE,1000003
"p3",-0.174503953338075,0,0.173071792977995,24,5,0.5,200,FALSE,FALSE,1000003
"p4",-0.645399360462097,-1,0.237309973776222,24,5,0.5,200,FALSE,FALSE,1000003
"m1",-0.226280377474375,-0.2,0.318860437024041,24,5,0.5,200,FALSE,FALSE,1000003
"m2",-0.018057531891101,0,0.214998121436714,24,5,0.5,200,FALSE,FALSE,1000003
"m3",-0.0981002192345677,0,0.205787324995743,24,5,0.5,200,FALSE,FALSE,1000003
"m4",-1.24441754415885,-1,0.386400034801127,24,5,0.5,200,FALSE,FALSE,1000003
"p1",-0.260491440621797,-0.2,0.0778148117235168,48,10,0.5,200,FALSE,FALSE,1000003
"p2",0.0270403623892712,0,0.0531751572844494,48,10,0.5,200,FALSE,FALSE,1000003
"p3",0.0853846969973774,0,0.0546643052943041,48,10,0.5,200,FALSE,FALSE,1000003
"p4",-1.09907405592735,-1,0.0789061930535231,48,10,0.5,200,FALSE,FALSE,1000003
"m1",-0.24292702073713,-0.2,0.0927165671285839,48,10,0.5,200,FALSE,FALSE,1000003
"m2",0.00520467035812618,0,0.063963424786679,48,10,0.5,200,FALSE,FALSE,1000003
"m3",0.0549530256896666,0,0.0636732717466194,48,10,0.5,200,FALSE,FALSE,1000003
"m4",-1.02537680363417,-1,0.11534649222522,48,10,0.5,200,FALSE,FALSE,1000003
"p1",-0.434960108861269,-0.5,0.216303104383011,24,5,0.5,200,TRUE,TRUE,1000004
"p2",-0.00777499932768047,0,0.159465493429004,24,5,0.5,200,TRUE,TRUE,1000004
"p3",0.0840764266585038,0,0.163014745624149,24,5,0.5,200,TRUE,TRUE,1000004
"p4",-0.262686562096373,0,0.229411669272639,24,5,0.5,200,TRUE,TRUE,1000004
"m1",-0.360189987537465,-0.5,0.260120589536336,24,5,0.5,200,TRUE,TRUE,1000004
"m2",-0.0935271243022486,0,0.194475610579782,24,5,0.5,200,TRUE,TRUE,1000004
"m3",-0.131600961843636,0,0.194765996970597,24,5,0.5,200,TRUE,TRUE,1000004
"m4",0.202692592061488,0,0.287040326872087,24,5,0.5,200,TRUE,TRUE,1000004
"p1",-0.512541772139408,-0.5,0.070140638967698,48,10,0.5,200,TRUE,TRUE,1000004
"p2",0.00998654975143257,0,0.0521611472436148,48,10,0.5,200,TRUE,TRUE,1000004
"p3",-0.00746424318865577,0,0.0520826886172933,48,10,0.5,200,TRUE,TRUE,1000004
"p4",-0.00439572939689373,0,0.0733332022192267,48,10,0.5,200,TRUE,TRUE,1000004
"m1",-0.500151049042632,-0.5,0.0916991388868038,48,10,0.5,200,TRUE,TRUE,1000004
"m2",0.0276413820292427,0,0.0671779952103023,48,10,0.5,200,TRUE,TRUE,1000004
"m3",0.0732504267930338,0,0.0670405139792121,48,10,0.5,200,TRUE,TRUE,1000004
"m4",-0.161331308146791,0,0.094810578500708,48,10,0.5,200,TRUE,TRUE,1000004
"p1",-0.300468310769534,-0.2,0.223131656480364,24,5,0.5,200,FALSE,TRUE,1000004
"p2",0.0732785613531135,0,0.164053809198457,24,5,0.5,200,FALSE,TRUE,1000004
"p3",0.195496645373635,0,0.16815448295662,24,5,0.5,200,FALSE,TRUE,1000004
"p4",-1.27143541899903,-1,0.245071715752645,24,5,0.5,200,FALSE,TRUE,1000004
"m1",0.17250565301008,-0.2,0.256224850435656,24,5,0.5,200,FALSE,TRUE,1000004
"m2",-0.232966446843869,0,0.192593513909511,24,5,0.5,200,FALSE,TRUE,1000004
"m3",-0.257673327163946,0,0.193268644412258,24,5,0.5,200,FALSE,TRUE,1000004
"m4",-0.782915254262428,-1,0.359350852147044,24,5,0.5,200,FALSE,TRUE,1000004
"p1",-0.161909501912467,-0.2,0.0726055685690246,48,10,0.5,200,FALSE,TRUE,1000004
"p2",-0.040382619608058,0,0.053865590227407,48,10,0.5,200,FALSE,TRUE,1000004
"p3",0.0200001858194084,0,0.0538647452723315,48,10,0.5,200,FALSE,TRUE,1000004
"p4",-0.983100287109233,-1,0.0778644681702757,48,10,0.5,200,FALSE,TRUE,1000004
"m1",-0.313284043484582,-0.2,0.0880094190936757,48,10,0.5,200,FALSE,TRUE,1000004
"m2",0.149634138382616,0,0.0653445070322433,48,10,0.5,200,FALSE,TRUE,1000004
"m3",0.121543656188462,0,0.064984990294583,48,10,0.5,200,FALSE,TRUE,1000004
"m4",-1.2312700858138,-1,0.113245121717164,48,10,0.5,200,FALSE,TRUE,1000004
"p1",0.0751089740481966,-0.2,0.263719658921177,24,5,0.5,200,FALSE,FALSE,1000004
"p2",-0.216058180566553,0,0.179423106303714,24,5,0.5,200,FALSE,FALSE,1000004
"p3",-0.0535771572708802,0,0.177368191129896,24,5,0.5,200,FALSE,FALSE,1000004
"p4",-1.1604550636065,-1,0.259439131483997,24,5,0.5,200,FALSE,FALSE,1000004
"m1",-0.29596760157972,-0.2,0.301428180455104,24,5,0.5,200,FALSE,FALSE,1000004
"m2",0.277670292401462,0,0.209615226734798,24,5,0.5,200,FALSE,FALSE,1000004
"m3",0.128982237119832,0,0.200142781888375,24,5,0.5,200,FALSE,FALSE,1000004
"m4",-1.48792120351615,-1,0.356464512544101,24,5,0.5,200,FALSE,FALSE,1000004
"p1",-0.421436716843874,-0.2,0.07500061602255,48,10,0.5,200,FALSE,FALSE,1000004
"p2",0.127357775406899,0,0.0534817243642176,48,10,0.5,200,FALSE,FALSE,1000004
"p3",0.118769286636593,0,0.0545294319339169,48,10,0.5,200,FALSE,FALSE,1000004
"p4",-1.08313577179201,-1,0.0797441858465275,48,10,0.5,200,FALSE,FALSE,1000004
"m1",-0.226653823457629,-0.2,0.0903408295582111,48,10,0.5,200,FALSE,FALSE,1000004
"m2",0.0154518707609563,0,0.0639726593142933,48,10,0.5,200,FALSE,FALSE,1000004
"m3",0.0158858784581308,0,0.0644361341049612,48,10,0.5,200,FALSE,FALSE,1000004
"m4",-0.923519346531155,-1,0.110383849217778,48,10,0.5,200,FALSE,FALSE,1000004
"p1",-0.374820525639872,-0.5,0.273054659483668,24,5,0.5,200,TRUE,TRUE,1000005
"p2",-0.037106289155388,0,0.183758200282883,24,5,0.5,200,TRUE,TRUE,1000005
"p3",-0.125377454955976,0,0.172302727518167,24,5,0.5,200,TRUE,TRUE,1000005
"p4",0.0937295689000198,0,0.234849502489321,24,5,0.5,200,TRUE,TRUE,1000005
"m1",-0.156081364451742,-0.5,0.352277377901039,24,5,0.5,200,TRUE,TRUE,1000005
"m2",-0.29640317395575,0,0.247670481368735,24,5,0.5,200,TRUE,TRUE,1000005
"m3",-0.157437061762743,0,0.223353941236925,24,5,0.5,200,TRUE,TRUE,1000005
"m4",0.100638406212778,0,0.307807803199963,24,5,0.5,200,TRUE,TRUE,1000005
"p1",-0.544538012544103,-0.5,0.066363010490935,48,10,0.5,200,TRUE,TRUE,1000005
"p2",0.00990375188995385,0,0.0530868034933959,48,10,0.5,200,TRUE,TRUE,1000005
"p3",0.0786722488769255,0,0.0521616083739552,48,10,0.5,200,TRUE,TRUE,1000005
"p4",-0.0646587790359317,0,0.073752497519372,48,10,0.5,200,TRUE,TRUE,1000005
"m1",-0.533260998634092,-0.5,0.0856676862660536,48,10,0.5,200,TRUE,TRUE,1000005
"m2",0.0640190802478523,0,0.0684347710440042,48,10,0.5,200,TRUE,TRUE,1000005
"m3",-0.0295883200151803,0,0.067148824074067,48,10,0.5,200,TRUE,TRUE,1000005
"m4",-0.0429509866076915,0,0.0947863304787243,48,10,0.5,200,TRUE,TRUE,1000005
"p1",-0.169314293433282,-0.2,0.280345761932471,24,5,0.5,200,FALSE,TRUE,1000005
"p2",0.0144482459500974,0,0.18701761443371,24,5,0.5,200,FALSE,TRUE,1000005
"p3",-0.106668598490576,0,0.175610598142524,24,5,0.5,200,FALSE,TRUE,1000005
"p4",-0.839310607202869,-1,0.246583624237556,24,5,0.5,200,FALSE,TRUE,1000005
"m1",0.0712622703306734,-0.2,0.355706443813599,24,5,0.5,200,FALSE,TRUE,1000005
"m2",-0.245904648620472,0,0.250700299575195,24,5,0.5,200,FALSE,TRUE,1000005
"m3",-0.268082218757974,0,0.229020045477129,24,5,0.5,200,FALSE,TRUE,1000005
"m4",-0.659317658251404,-1,0.346239537715629,24,5,0.5,200,FALSE,TRUE,1000005
"p1",-0.165308185646558,-0.2,0.0692823593914546,48,10,0.5,200,FALSE,TRUE,1000005
"p2",-0.0237534171440738,0,0.0551335141245216,48,10,0.5,200,FALSE,TRUE,1000005
"p3",-0.00411864400101242,0,0.0543416324397299,48,10,0.5,200,FALSE,TRUE,1000005
"p4",-1.00572205061335,-1,0.0789115804041587,48,10,0.5,200,FALSE,TRUE,1000005
"m1",-0.21165226400061,-0.2,0.0819743280974813,48,10,0.5,200,FALSE,TRUE,1000005
"m2",0.0907013657304188,0,0.0668610291485488,48,10,0.5,200,FALSE,TRUE,1000005
"m3",-0.0596019692899026,0,0.0657483222999602,48,10,0.5,200,FALSE,TRUE,1000005
"m4",-1.04605668187022,-1,0.112697731194445,48,10,0.5,200,FALSE,TRUE,1000005
"p1",-0.247877233161516,-0.2,0.228506528965638,24,5,0.5,200,FALSE,FALSE,1000005
"p2",0.0800640278145776,0,0.169577461287251,24,5,0.5,200,FALSE,FALSE,1000005
"p3",0.0500941128831611,0,0.165032801028864,24,5,0.5,200,FALSE,FALSE,1000005
"p4",-0.962129426976132,-1,0.238148045007156,24,5,0.5,200,FALSE,FALSE,1000005
"m1",-0.487657723868009,-0.2,0.30268832129815,24,5,0.5,200,FALSE,FALSE,1000005
"m2",0.0951437582834303,0,0.210807259095117,24,5,0.5,200,FALSE,FALSE,1000005
"m3",0.232543954152119,0,0.206646128804163,24,5,0.5,200,FALSE,FALSE,1000005
"m4",-1.32804750059953,-1,0.337344482289166,24,5,0.5,200,FALSE,FALSE,1000005
"p1",-0.12122854953932,-0.2,0.0782547650383772,48,10,0.5,200,FALSE,FALSE,1000005
"p2",-0.0164929198070614,0,0.0541740369270046,48,10,0.5,200,FALSE,FALSE,1000005
"p3",-0.0450457127207645,0,0.054456555300093,48,10,0.5,200,FALSE,FALSE,1000005
"p4",-1.02728798439186,-1,0.0798974063516186,48,10,0.5,200,FALSE,FALSE,1000005
"m1",-0.252345986401192,-0.2,0.0891717713947883,48,10,0.5,200,FALSE,FALSE,1000005
"m2",0.0255064152525297,0,0.0625908737982197,48,10,0.5,200,FALSE,FALSE,1000005
"m3",-0.0388531425487669,0,0.0641280589982069,48,10,0.5,200,FALSE,FALSE,1000005
"m4",-0.963460783439721,-1,0.116910869810458,48,10,0.5,200,FALSE,FALSE,1000005
"p1",-0.306534844989792,-0.5,0.206518204908303,24,5,0.5,200,TRUE,TRUE,1000006
"p2",-0.183556362666307,0,0.166569767663962,24,5,0.5,200,TRUE,TRUE,1000006
"p3",0.019375606684371,0,0.164105308595662,24,5,0.5,200,TRUE,TRUE,1000006
"p4",0.0105980715706848,0,0.224158120627805,24,5,0.5,200,TRUE,TRUE,1000006
"m1",-0.767736778432745,-0.5,0.242904755133428,24,5,0.5,200,TRUE,TRUE,1000006
"m2",0.26874979948322,0,0.215560447237876,24,5,0.5,200,TRUE,TRUE,1000006
"m3",0.0377078848838797,0,0.199734962768792,24,5,0.5,200,TRUE,TRUE,1000006
"m4",-0.0674787957750161,0,0.296461509348326,24,5,0.5,200,TRUE,TRUE,1000006
"p1",-0.535272861759077,-0.5,0.0756367360488692,48,10,0.5,200,TRUE,TRUE,1000006
"p2",0.0407147768045754,0,0.053175841521807,48,10,0.5,200,TRUE,TRUE,1000006
"p3",0.037418510712867,0,0.0530590065262287,48,10,0.5,200,TRUE,TRUE,1000006
"p4",-0.0597811314936628,0,0.0750006216719455,48,10,0.5,200,TRUE,TRUE,1000006
"m1",-0.570909990762496,-0.5,0.0967507603977389,48,10,0.5,200,TRUE,TRUE,1000006
"m2",0.0636359042330808,0,0.067093090439594,48,10,0.5,200,TRUE,TRUE,1000006
"m3",0.0899908768809614,0,0.0670674649473876,48,10,0.5,200,TRUE,TRUE,1000006
"m4",-0.0525451269034835,0,0.0937399539918454,48,10,0.5,200,TRUE,TRUE,1000006
"p1",0.106734498173032,-0.2,0.220086782507473,24,5,0.5,200,FALSE,TRUE,1000006
"p2",-0.158056207482575,0,0.173263910172968,24,5,0.5,200,FALSE,TRUE,1000006
"p3",-0.152301146295168,0,0.172676891958963,24,5,0.5,200,FALSE,TRUE,1000006
"p4",-0.895703794601065,-1,0.24071904511364,24,5,0.5,200,FALSE,TRUE,1000006
"m1",-0.160682625419856,-0.2,0.230677713696189,24,5,0.5,200,FALSE,TRUE,1000006
"m2",-0.188573557644738,0,0.217209890160093,24,5,0.5,200,FALSE,TRUE,1000006
"m3",0.0779913116424915,0,0.196370174722727,24,5,0.5,200,FALSE,TRUE,1000006
"m4",-1.11346602555054,-1,0.348248894808685,24,5,0.5,200,FALSE,TRUE,1000006
"p1",-0.322762531053813,-0.2,0.0785229401174827,48,10,0.5,200,FALSE,TRUE,1000006
"p2",0.114744288517648,0,0.0552990864064226,48,10,0.5,200,FALSE,TRUE,1000006
"p3",0.0955909912461305,0,0.0550354598073679,48,10,0.5,200,FALSE,TRUE,1000006
"p4",-1.16779511688635,-1,0.0802886400162637,48,10,0.5,200,FALSE,TRUE,1000006
"m1",-0.271363966868224,-0.2,0.0927251876861255,48,10,0.5,200,FALSE,TRUE,1000006
"m2",0.023627955819076,0,0.0647614881059185,48,10,0.5,200,FALSE,TRUE,1000006
"m3",0.0830022326181853,0,0.0650453155142125,48,10,0.5,200,FALSE,TRUE,1000006
"m4",-1.01166863819039,-1,0.112733760961673,48,10,0.5,200,FALSE,TRUE,1000006
"p1",-0.370754986814994,-0.2,0.251253158079827,24,5,0.5,200,FALSE,FALSE,1000006
"p2",0.195306038278241,0,0.169487161225313,24,5,0.5,200,FALSE,FALSE,1000006
"p3",0.261927548984531,0,0.171862620067647,24,5,0.5,200,FALSE,FALSE,1000006
"p4",-1.4103716183369,-1,0.244174245318684,24,5,0.5,200,FALSE,FALSE,1000006
"m1",-0.152208950995548,-0.2,0.282582013472491,24,5,0.5,200,FALSE,FALSE,1000006
"m2",0.0241077026822005,0,0.189328042622487,24,5,0.5,200,FALSE,FALSE,1000006
"m3",0.0129278823673811,0,0.194728924208505,24,5,0.5,200,FALSE,FALSE,1000006
"m4",-1.34725524417999,-1,0.362022420183457,24,5,0.5,200,FALSE,FALSE,1000006
"p1",-0.183561186733415,-0.2,0.0821377699474149,48,10,0.5,200,FALSE,FALSE,1000006
"p2",-0.00342242521034615,0,0.0557327242713234,48,10,0.5,200,FALSE,FALSE,1000006
"p3",-0.0384599750497241,0,0.0554216118419136,48,10,0.5,200,FALSE,FALSE,1000006
"p4",-0.930270798929228,-1,0.079348730836449,48,10,0.5,200,FALSE,FALSE,1000006
"m1",-0.0378464830185735,-0.2,0.094427979346919,48,10,0.5,200,FALSE,FALSE,1000006
"m2",-0.0886512226155308,0,0.0656876105250421,48,10,0.5,200,FALSE,FALSE,1000006
"m3",-0.102044960975519,0,0.0653745248835618,48,10,0.5,200,FALSE,FALSE,1000006
"m4",-0.804570192110384,-1,0.113354126698501,48,10,0.5,200,FALSE,FALSE,1000006
