"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"p1",-0.558497643751375,-0.5,0.0710529767361428,48,10,0.5,200,TRUE,TRUE,9000002
"p2",0.0422825567968578,0,0.053187609775606,48,10,0.5,200,TRUE,TRUE,9000002
"p3",0.0173241716711308,0,0.0521537126735863,48,10,0.5,200,TRUE,TRUE,9000002
"p4",-0.0477040976882009,0,0.0736631037198057,48,10,0.5,200,TRUE,TRUE,9000002
"m1",-0.592743982551617,-0.5,0.0916538538873654,48,10,0.5,200,TRUE,TRUE,9000002
"m2",0.0770016167065423,0,0.0675626684323224,48,10,0.5,200,TRUE,TRUE,9000002
"m3",0.0999603333583117,0,0.0666937269634952,48,10,0.5,200,TRUE,TRUE,9000002
"m4",-0.097703213902329,0,0.0942782414660562,48,10,0.5,200,TRUE,TRUE,9000002
"p1",0.0691589439836942,-0.2,0.218878432957193,24,5,0.5,200,FALSE,TRUE,9000002
"p2",-0.132930056985243,0,0.1801764384113,24,5,0.5,200,FALSE,TRUE,9000002
"p3",-0.139980927192637,0,0.172749110680767,24,5,0.5,200,FALSE,TRUE,9000002
"p4",-0.802118557117211,-1,0.247116028416503,24,5,0.5,200,FALSE,TRUE,9000002
"m1",0.404381590899574,-0.2,0.24766687468331,24,5,0.5,200,FALSE,TRUE,9000002
"m2",-0.307182887280577,0,0.2154344095269,24,5,0.5,200,FALSE,TRUE,9000002
"m3",-0.30770892518988,0,0.200419112509386,24,5,0.5,200,FALSE,TRUE,9000002
"m4",-1.1354356981434,-1,0.355764802056222,24,5,0.5,200,FALSE,TRUE,9000002
"p1",-0.226556484801476,-0.2,0.0739498443330388,48,10,0.5,200,FALSE,TRUE,9000002
"p2",0.0401253545158791,0,0.055342311788236,48,10,0.5,200,FALSE,TRUE,9000002
"p3",-0.00255957666880798,0,0.0543718474277589,48,10,0.5,200,FALSE,TRUE,9000002
"p4",-1.05283497889457,-1,0.0790472654197668,48,10,0.5,200,FALSE,TRUE,9000002
"m1",-0.324093952209848,-0.2,0.0873315786685131,48,10,0.5,200,FALSE,TRUE,9000002
"m2",0.0483005624271038,0,0.0654136160265573,48,10,0.5,200,FALSE,TRUE,9000002
"m3",0.15361705130958,0,0.0643306975292311,48,10,0.5,200,FALSE,TRUE,9000002
"m4",-1.04816230296175,-1,0.110630500174737,48,10,0.5,200,FALSE,TRUE,9000002
"p1",-0.0144462451013082,-0.2,0.256551429422514,24,5,0.5,200,FALSE,FALSE,9000002
"p2",-0.0438280493861924,0,0.177129015311915,24,5,0.5,200,FALSE,FALSE,9000002
"p3",0.00853950626779658,0,0.174734081778776,24,5,0.5,200,FALSE,FALSE,9000002
"p4",-1.1200619866453,-1,0.250396993903135,24,5,0.5,200,FALSE,FALSE,9000002
"m1",0.241693268335505,-0.2,0.290405847804976,24,5,0.5,200,FALSE,FALSE,9000002
"m2",-0.250592166983707,0,0.203555435893151,24,5,0.5,200,FALSE,FALSE,9000002
"m3",-0.192942168930877,0,0.196107152429699,24,5,0.5,200,FALSE,FALSE,9000002
"m4",-0.69668846387013,-1,0.321908309818697,24,5,0.5,200,FALSE,FALSE,9000002
"p1",-0.158739743499841,-0.2,0.0831481208843719,48,10,0.5,200,FALSE,FALSE,9000002
"p2",-0.0647677470455827,0,0.0560973854270747,48,10,0.5,200,FALSE,FALSE,9000002
"p3",-0.00981505389219975,0,0.0557729022012617,48,10,0.5,200,FALSE,FALSE,9000002
"p4",-0.930009826870486,-1,0.0805262789485778,48,10,0.5,200,FALSE,FALSE,9000002
"m1",-0.260149864310716,-0.2,0.0975775836850206,48,10,0.5,200,FALSE,FALSE,9000002
"m2",0.0672015272258507,0,0.0659207378727445,48,10,0.5,200,FALSE,FALSE,9000002
"m3",0.0362315419483634,0,0.0655766222241869,48,10,0.5,200,FALSE,FALSE,9000002
"m4",-1.04014432198451,-1,0.114478454296582,48,10,0.5,200,FALSE,FALSE,9000002
"p1",-0.664225832398439,-0.5,0.244558534735527,24,5,0.5,200,TRUE,TRUE,9000003
"p2",0.0862496603762303,0,0.173711598764885,24,5,0.5,200,TRUE,TRUE,9000003
"p3",0.125543270584751,0,0.161313504908434,24,5,0.5,200,TRUE,TRUE,9000003
"p4",-0.202948544627597,0,0.234200688545401,24,5,0.5,200,TRUE,TRUE,9000003
"m1",-0.393666999374281,-0.5,0.32517205136209,24,5,0.5,200,TRUE,TRUE,9000003
"m2",-0.0840204432612375,0,0.229522228661502,24,5,0.5,200,TRUE,TRUE,9000003
"m3",-0.116298055306017,0,0.212765584553786,24,5,0.5,200,TRUE,TRUE,9000003
"m4",0.209651463490081,0,0.297393681960685,24,5,0.5,200,TRUE,TRUE,9000003
"p1",-0.420249498556507,-0.5,0.0670224760052493,48,10,0.5,200,TRUE,TRUE,9000003
"p2",-0.0437731778420405,0,0.0529376994156981,48,10,0.5,200,TRUE,TRUE,9000003
"p3",0.0200212034244371,0,0.0520427284367298,48,10,0.5,200,TRUE,TRUE,9000003
"p4",-0.0638288930061015,0,0.073973531714003,48,10,0.5,200,TRUE,TRUE,9000003
"m1",-0.595249014860221,-0.5,0.0879140563576045,48,10,0.5,200,TRUE,TRUE,9000003
"m2",0.0397950144103623,0,0.0691491047265415,48,10,0.5,200,TRUE,TRUE,9000003
"m3",0.0604424519247833,0,0.0661919057892133,48,10,0.5,200,TRUE,TRUE,9000003
"m4",-0.0437623536050366,0,0.0948845500759371,48,10,0.5,200,TRUE,TRUE,9000003
"p1",-0.110957204316723,-0.2,0.248220665091284,24,5,0.5,200,FALSE,TRUE,9000003
"p2",-0.0740732883522347,0,0.177261230267488,24,5,0.5,200,FALSE,TRUE,9000003
"p3",-0.0109204022628218,0,0.165110528605377,24,5,0.5,200,FALSE,TRUE,9000003
"p4",-1.01062019217664,-1,0.247536711148154,24,5,0.5,200,FALSE,TRUE,9000003
"m1",-0.27371273102827,-0.2,0.315872573277946,24,5,0.5,200,FALSE,TRUE,9000003
"m2",0.078478295454528,0,0.225790287600703,24,5,0.5,200,FALSE,TRUE,9000003
"m3",-0.0976147652247005,0,0.208098531860952,24,5,0.5,200,FALSE,TRUE,9000003
"m4",-0.74612560982165,-1,0.341366170297377,24,5,0.5,200,FALSE,TRUE,9000003
"p1",-0.228750847197382,-0.2,0.0700840938235588,48,10,0.5,200,FALSE,TRUE,9000003
"p2",-0.0108594324689377,0,0.0551016127585601,48,10,0.5,200,FALSE,TRUE,9000003
"p3",0.0569230203309878,0,0.0541022572785862,48,10,0.5,200,FALSE,TRUE,9000003
"p4",-1.014274982903,-1,0.0789993108960349,48,10,0.5,200,FALSE,TRUE,9000003
"m1",-0.207585314829171,-0.2,0.0842566939622069,48,10,0.5,200,FALSE,TRUE,9000003
"m2",0.0270754473973012,0,0.0674178092286421,48,10,0.5,200,FALSE,TRUE,9000003
"m3",0.0467950938691932,0,0.0649273645625619,48,10,0.5,200,FALSE,TRUE,9000003
"m4",-1.09207473930381,-1,0.111823987551691,48,10,0.5,200,FALSE,TRUE,9000003
"p1",-0.00359892003556732,-0.2,0.236330133346567,24,5,0.5,200,FALSE,FALSE,9000003
"p2",-0.0378807666236565,0,0.173537274014051,24,5,0.5,200,FALSE,FALSE,9000003
"p3",-0.166842484482341,0,0.171962601331164,24,5,0.5,200,FALSE,FALSE,9000003
"p4",-0.752236032729094,-1,0.237487120123812,24,5,0.5,200,FALSE,FALSE,9000003
"m1",-0.26235320549306,-0.2,0.254501020370349,24,5,0.5,200,FALSE,FALSE,9000003
"m2",0.376662463107984,0,0.206376421033651,24,5,0.5,200,FALSE,FALSE,9000003
"m3",-0.0354057738538618,0,0.199230532256507,24,5,0.5,200,FALSE,FALSE,9000003
"m4",-1.46048358694047,-1,0.354477960690129,24,5,0.5,200,FALSE,FALSE,9000003
"p1",-0.0824537467801053,-0.2,0.0813185579694241,48,10,0.5,200,FALSE,FALSE,9000003
"p2",-0.0809916528676823,0,0.0550503086259521,48,10,0.5,200,FALSE,FALSE,9000003
"p3",-0.0501320343033609,0,0.0551708366949438,48,10,0.5,200,FALSE,FALSE,9000003
"p4",-0.876698382526205,-1,0.078385369201986,48,10,0.5,200,FALSE,FALSE,9000003
"m1",-0.0590302278314662,-0.2,0.0944317030885478,48,10,0.5,200,FALSE,FALSE,9000003
"m2",-0.10005338792927,0,0.0658235340754649,48,10,0.5,200,FALSE,FALSE,9000003
"m3",-0.0551757197848164,0,0.0651710514727915,48,10,0.5,200,FALSE,FALSE,9000003
"m4",-0.987762526077271,-1,0.114018051482756,48,10,0.5,200,FALSE,FALSE,9000003
"p1",-0.248128885116151,-0.5,0.226639565608747,24,5,0.5,200,TRUE,TRUE,9000004
"p2",-0.172888465005443,0,0.162692271538551,24,5,0.5,200,TRUE,TRUE,9000004
"p3",0.0665544081536548,0,0.158658061094119,24,5,0.5,200,TRUE,TRUE,9000004
"p4",-0.0611342751959461,0,0.223567558024815,24,5,0.5,200,TRUE,TRUE,9000004
"m1",-0.218459326645504,-0.5,0.257326719180891,24,5,0.5,200,TRUE,TRUE,9000004
"m2",-0.00181614840367644,0,0.196811554356721,24,5,0.5,200,TRUE,TRUE,9000004
"m3",-0.241372095788834,0,0.19279540239583,24,5,0.5,200,TRUE,TRUE,9000004
"m4",0.0838470423385424,0,0.285927375614077,24,5,0.5,200,TRUE,TRUE,9000004
"p1",-0.448867706003541,-0.5,0.0738253183058296,48,10,0.5,200,TRUE,TRUE,9000004
"p2",-0.026359175891708,0,0.0530799266105748,48,10,0.5,200,TRUE,TRUE,9000004
"p3",-0.0766801238999452,0,0.0526581744392137,48,10,0.5,200,TRUE,TRUE,9000004
"p4",0.0763649902139357,0,0.0744006627772498,48,10,0.5,200,TRUE,TRUE,9000004
"m1",-0.517060751117216,-0.5,0.0929769853843297,48,10,0.5,200,TRUE,TRUE,9000004
"m2",0.0360201795361142,0,0.0666732514829494,48,10,0.5,200,TRUE,TRUE,9000004
"m3",0.0201849645708074,0,0.0665294429185204,48,10,0.5,200,TRUE,TRUE,9000004
"m4",-0.0996424811107782,0,0.0941025940873184,48,10,0.5,200,TRUE,TRUE,9000004
"p1",0.0313677243413964,-0.2,0.242953992745971,24,5,0.5,200,FALSE,TRUE,9000004
"p2",-0.0865899877106755,0,0.170017940148284,24,5,0.5,200,FALSE,TRUE,9000004
"p3",0.00980207746465958,0,0.169784583049894,24,5,0.5,200,FALSE,TRUE,9000004
"p4",-1.22764010788413,-1,0.24789741989182,24,5,0.5,200,FALSE,TRUE,9000004
"m1",0.274006076025618,-0.2,0.249601310787542,24,5,0.5,200,FALSE,TRUE,9000004
"m2",-0.406508947476174,0,0.198575958424099,24,5,0.5,200,FALSE,TRUE,9000004
"m3",-0.251688524252953,0,0.184675612106769,24,5,0.5,200,FALSE,TRUE,9000004
"m4",-0.44395996895598,-1,0.325934967243738,24,5,0.5,200,FALSE,TRUE,9000004
"p1",-0.250016986452515,-0.2,0.0773706213775386,48,10,0.5,200,FALSE,TRUE,9000004
"p2",0.0866573920673502,0,0.0554043633746697,48,10,0.5,200,FALSE,TRUE,9000004
"p3",-0.0370148474382433,0,0.0549536706215309,48,10,0.5,200,FALSE,TRUE,9000004
"p4",-1.05708161158395,-1,0.0800276621349902,48,10,0.5,200,FALSE,TRUE,9000004
"m1",-0.111208983189931,-0.2,0.0884896743812116,48,10,0.5,200,FALSE,TRUE,9000004
"m2",-0.0365998182538732,0,0.06404890124642,48,10,0.5,200,FALSE,TRUE,9000004
"m3",-0.0271328677343575,0,0.064099269736848,48,10,0.5,200,FALSE,TRUE,9000004
"m4",-1.12115663361251,-1,0.115588915901889,48,10,0.5,200,FALSE,TRUE,9000004
"p1",0.110815150097695,-0.2,0.264162703352936,24,5,0.5,200,FALSE,FALSE,9000004
"p2",-0.181546451811743,0,0.181749370805181,24,5,0.5,200,FALSE,FALSE,9000004
"p3",-0.050853458518414,0,0.175713140440572,24,5,0.5,200,FALSE,FALSE,9000004
"p4",-1.19596347899317,-1,0.252193304652526,24,5,0.5,200,FALSE,FALSE,9000004
"m1",0.416031380481907,-0.2,0.268025093094113,24,5,0.5,200,FALSE,FALSE,9000004
"m2",-0.469848613376609,0,0.198506438339263,24,5,0.5,200,FALSE,FALSE,9000004
"m3",-0.212314835901868,0,0.19519823929276,24,5,0.5,200,FALSE,FALSE,9000004
"m4",-0.710592977944819,-1,0.357418724192095,24,5,0.5,200,FALSE,FALSE,9000004
"p1",-0.187545973445402,-0.2,0.0716910279135193,48,10,0.5,200,FALSE,FALSE,9000004
"p2",0.0176750734710722,0,0.0526188779669463,48,10,0.5,200,FALSE,FALSE,9000004
"p3",-0.0558420605265749,0,0.0540723930950501,48,10,0.5,200,FALSE,FALSE,9000004
"p4",-0.951571461655823,-1,0.0789420098721487,48,10,0.5,200,FALSE,FALSE,9000004
"m1",-0.294346528077623,-0.2,0.0864249171425332,48,10,0.5,200,FALSE,FALSE,9000004
"m2",0.11220830199829,0,0.062651241826119,48,10,0.5,200,FALSE,FALSE,9000004
"m3",0.0148078552865074,0,0.0653530532039209,48,10,0.5,200,FALSE,FALSE,9000004
"m4",-1.1520851936185,-1,0.115039690334445,48,10,0.5,200,FALSE,FALSE,9000004
"p1",-0.754760279551032,-0.5,0.228952696539969,24,5,0.5,200,TRUE,TRUE,9000005
"p2",0.205496445712623,0,0.17890117663597,24,5,0.5,200,TRUE,TRUE,9000005
"p3",0.277008210423655,0,0.160029531126583,24,5,0.5,200,TRUE,TRUE,9000005
"p4",-0.263406003430133,0,0.229321339168826,24,5,0.5,200,TRUE,TRUE,9000005
"m1",-1.01261898875741,-0.5,0.317656989789842,24,5,0.5,200,TRUE,TRUE,9000005
"m2",0.309392692288162,0,0.223688870763223,24,5,0.5,200,TRUE,TRUE,9000005
"m3",0.313915321867359,0,0.217574243458262,24,5,0.5,200,TRUE,TRUE,9000005
"m4",-0.345018267419149,0,0.303685706341113,24,5,0.5,200,TRUE,TRUE,9000005
"p1",-0.465838441396627,-0.5,0.0664061194064827,48,10,0.5,200,TRUE,TRUE,9000005
"p2",-0.105291009781252,0,0.0518806396915229,48,10,0.5,200,TRUE,TRUE,9000005
"p3",0.0277455499408208,0,0.0522665572481018,48,10,0.5,200,TRUE,TRUE,9000005
"p4",0.0322545611829994,0,0.0739857622871235,48,10,0.5,200,TRUE,TRUE,9000005
"m1",-0.323591829862611,-0.5,0.0825572575638959,48,10,0.5,200,TRUE,TRUE,9000005
"m2",-0.0688045394521863,0,0.0648823678013878,48,10,0.5,200,TRUE,TRUE,9000005
"m3",-0.116771889671375,0,0.0664895428710143,48,10,0.5,200,TRUE,TRUE,9000005
"m4",0.107010446927658,0,0.0939748418579382,48,10,0.5,200,TRUE,TRUE,9000005
"p1",-0.570421331909079,-0.2,0.235309492854844,24,5,0.5,200,FALSE,TRUE,9000005
"p2",0.259888158923173,0,0.183371047480034,24,5,0.5,200,FALSE,TRUE,9000005
"p3",0.242047006209852,0,0.16484393116161,24,5,0.5,200,FALSE,TRUE,9000005
"p4",-1.26296539298593,-1,0.246143175534446,24,5,0.5,200,FALSE,TRUE,9000005
"m1",-0.458321341817805,-0.2,0.307084632516536,24,5,0.5,200,FALSE,TRUE,9000005
"m2",0.142354339074804,0,0.22560020545478,24,5,0.5,200,FALSE,TRUE,9000005
"m3",0.0697195936991327,0,0.217696286224655,24,5,0.5,200,FALSE,TRUE,9000005
"m4",-0.947652956697595,-1,0.350972822948255,24,5,0.5,200,FALSE,TRUE,9000005
"p1",-0.182443881830677,-0.2,0.0689004126120993,48,10,0.5,200,FALSE,TRUE,9000005
"p2",-0.0276820952896481,0,0.0535308732067456,48,10,0.5,200,FALSE,TRUE,9000005
"p3",-0.0140788986098676,0,0.0539968281305402,48,10,0.5,200,FALSE,TRUE,9000005
"p4",-0.988539302801826,-1,0.0785284033311107,48,10,0.5,200,FALSE,TRUE,9000005
"m1",-0.0475386665059182,-0.2,0.0805643114297566,48,10,0.5,200,FALSE,TRUE,9000005
"m2",-0.125820206206921,0,0.0637175934045005,48,10,0.5,200,FALSE,TRUE,9000005
"m3",-0.100575108494742,0,0.0657046063818364,48,10,0.5,200,FALSE,TRUE,9000005
"m4",-0.865695797760905,-1,0.112510127336509,48,10,0.5,200,FALSE,TRUE,9000005
"p1",-0.234794669890706,-0.2,0.230673564971634,24,5,0.5,200,FALSE,FALSE,9000005
"p2",-0.0658434764848746,0,0.163702160228484,24,5,0.5,200,FALSE,FALSE,9000005
"p3",-0.0359727017604562,0,0.16778013820458,24,5,0.5,200,FALSE,FALSE,9000005
"p4",-0.638617794105472,-1,0.238136436278371,24,5,0.5,200,FALSE,FALSE,9000005
"m1",-0.295495119762907,-0.2,0.272663444032318,24,5,0.5,200,FALSE,FALSE,9000005
"m2",0.18798985089668,0,0.199294264903529,24,5,0.5,200,FALSE,FALSE,9000005
"m3",-0.0606043216982299,0,0.197633859037875,24,5,0.5,200,FALSE,FALSE,9000005
"m4",-1.34777619810771,-1,0.368412581070524,24,5,0.5,200,FALSE,FALSE,9000005
"p1",-0.10032176875153,-0.2,0.0753838919122419,48,10,0.5,200,FALSE,FALSE,9000005
"p2",-0.0573264580727975,0,0.05319770135982,48,10,0.5,200,FALSE,FALSE,9000005
"p3",-0.0963328879955955,0,0.0539088284066949,48,10,0.5,200,FALSE,FALSE,9000005
"p4",-0.897307299638668,-1,0.0784746561480654,48,10,0.5,200,FALSE,FALSE,9000005
"m1",-0.173758303778664,-0.2,0.0897447486020894,48,10,0.5,200,FALSE,FALSE,9000005
"m2",-0.0820940113668614,0,0.0637818839057312,48,10,0.5,200,FALSE,FALSE,9000005
"m3",0.0321834904909037,0,0.0644145274760381,48,10,0.5,200,FALSE,FALSE,9000005
"m4",-1.04110289118662,-1,0.117244203950037,48,10,0.5,200,FALSE,FALSE,9000005
"p1",-0.465707139983941,-0.5,0.204075000597109,24,5,0.5,200,TRUE,TRUE,9000006
"p2",0.0188569223294543,0,0.171451162956719,24,5,0.5,200,TRUE,TRUE,9000006
"p3",-0.0733582921216014,0,0.163704675225842,24,5,0.5,200,TRUE,TRUE,9000006
"p4",-0.0163901762571976,0,0.231566203844508,24,5,0.5,200,TRUE,TRUE,9000006
"m1",-0.246422702297664,-0.5,0.230939455523456,24,5,0.5,200,TRUE,TRUE,9000006
"m2",-0.069325175176367,0,0.212964410800336,24,5,0.5,200,TRUE,TRUE,9000006
"m3",-0.136571024795671,0,0.207190200182204,24,5,0.5,200,TRUE,TRUE,9000006
"m4",0.0218383514773513,0,0.302995434475304,24,5,0.5,200,TRUE,TRUE,9000006
"p1",-0.498128618138518,-0.5,0.0659927679814932,48,10,0.5,200,TRUE,TRUE,9000006
"p2",-0.0528504899433281,0,0.0502694001616705,48,10,0.5,200,TRUE,TRUE,9000006
"p3",0.0222328346134788,0,0.0516367465091851,48,10,0.5,200,TRUE,TRUE,9000006
"p4",0.007820608761794,0,0.0733942307369604,48,10,0.5,200,TRUE,TRUE,9000006
"m1",-0.51496769764495,-0.5,0.0861962893436775,48,10,0.5,200,TRUE,TRUE,9000006
"m2",0.0307474825100202,0,0.0653342688106924,48,10,0.5,200,TRUE,TRUE,9000006
"m3",-0.00389571744820194,0,0.0669264484157162,48,10,0.5,200,TRUE,TRUE,9000006
"m4",-0.0718412498325494,0,0.0945798062553116,48,10,0.5,200,TRUE,TRUE,9000006
"p1",-0.196060459081088,-0.2,0.211831056339721,24,5,0.5,200,FALSE,TRUE,9000006
"p2",0.0537444439686357,0,0.176305419962387,24,5,0.5,200,FALSE,TRUE,9000006
"p3",-0.0379065236533251,0,0.16731804066429,24,5,0.5,200,FALSE,TRUE,9000006
"p4",-1.01521839117145,-1,0.24408387885149,24,5,0.5,200,FALSE,TRUE,9000006
"m1",-0.251920307335381,-0.2,0.234919273749678,24,5,0.5,200,FALSE,TRUE,9000006
"m2",0.108159097239371,0,0.218426133206645,24,5,0.5,200,FALSE,TRUE,9000006
"m3",4.06947137046979e-05,0,0.215203716411741,24,5,0.5,200,FALSE,TRUE,9000006
"m4",-1.21493908247556,-1,0.367927578636759,24,5,0.5,200,FALSE,TRUE,9000006
"p1",-0.107144575267675,-0.2,0.0684439944231156,48,10,0.5,200,FALSE,TRUE,9000006
"p2",-0.126420508676294,0,0.0520583783589217,48,10,0.5,200,FALSE,TRUE,9000006
"p3",-0.00682027640381034,0,0.0534765782097916,48,10,0.5,200,FALSE,TRUE,9000006
"p4",-0.911470671322079,-1,0.0779503980739691,48,10,0.5,200,FALSE,TRUE,9000006
"m1",-0.262358367128937,-0.2,0.0820286742944332,48,10,0.5,200,FALSE,TRUE,9000006
"m2",0.0664457987857709,0,0.0631271539786439,48,10,0.5,200,FALSE,TRUE,9000006
"m3",0.0479737577626048,0,0.0643102550965938,48,10,0.5,200,FALSE,TRUE,9000006
"m4",-1.21737136266358,-1,0.114480270623423,48,10,0.5,200,FALSE,TRUE,9000006
"p1",0.05115065800763,-0.2,0.224410496238984,24,5,0.5,200,FALSE,FALSE,9000006
"p2",-0.115338079746435,0,0.161359195171707,24,5,0.5,200,FALSE,FALSE,9000006
"p3",-0.182317482151887,0,0.170679288402314,24,5,0.5,200,FALSE,FALSE,9000006
"p4",-0.91179477579709,-1,0.234282023610154,24,5,0.5,200,FALSE,FALSE,9000006
"m1",-0.381450610069268,-0.2,0.24977560286424,24,5,0.5,200,FALSE,FALSE,9000006
"m2",0.0058765658019515,0,0.195187374913361,24,5,0.5,200,FALSE,FALSE,9000006
"m3",0.0567008262855789,0,0.19491842057793,24,5,0.5,200,FALSE,FALSE,9000006
"m4",-0.811982174354243,-1,0.331054995870158,24,5,0.5,200,FALSE,FALSE,9000006
"p1",-0.154193281737181,-0.2,0.0838242106589904,48,10,0.5,200,FALSE,FALSE,9000006
"p2",-0.0508298037162739,0,0.0564855137515776,48,10,0.5,200,FALSE,FALSE,9000006
"p3",-0.0295866176690755,0,0.0557981922180668,48,10,0.5,200,FALSE,FALSE,9000006
"p4",-0.972765993287883,-1,0.0801850308376957,48,10,0.5,200,FALSE,FALSE,9000006
"m1",-0.353069567865109,-0.2,0.0995766521258175,48,10,0.5,200,FALSE,FALSE,9000006
"m2",0.0338792080195821,0,0.0678201465476434,48,10,0.5,200,FALSE,FALSE,9000006
"m3",0.119315456242198,0,0.0669130568641963,48,10,0.5,200,FALSE,FALSE,9000006
