"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"m1",-0.710478452395341,-0.2,0.299320215928248,24,5,0.5,200,FALSE,FALSE,4000003
"m2",0.331039406534987,0,0.221997781008166,24,5,0.5,200,FALSE,FALSE,4000003
"m3",0.241984065281242,0,0.205509116785928,24,5,0.5,200,FALSE,FALSE,4000003
"m4",-1.34129323501663,-1,0.35169173708057,24,5,0.5,200,FALSE,FALSE,4000003
"p1",-0.186113542997205,-0.2,0.0821254115070161,48,10,0.5,200,FALSE,FALSE,4000003
"p2",0.0127475691577584,0,0.0557076457416088,48,10,0.5,200,FALSE,FALSE,4000003
"p3",-0.0116182294524043,0,0.0550252092387485,48,10,0.5,200,FALSE,FALSE,4000003
"p4",-0.935865287010673,-1,0.0788610042933454,48,10,0.5,200,FALSE,FALSE,4000003
"m1",-0.0771608494820944,-0.2,0.0955614843431568,48,10,0.5,200,FALSE,FALSE,4000003
"m2",-0.045368569305402,0,0.0658717618304736,48,10,0.5,200,FALSE,FALSE,4000003
"m3",-0.0180620926496739,0,0.0645686045107392,48,10,0.5,200,FALSE,FALSE,4000003
"m4",-0.990661788981683,-1,0.111479894612909,48,10,0.5,200,FALSE,FALSE,4000003
"p1",-0.63953932030166,-0.5,0.190527446552769,24,5,0.5,200,TRUE,TRUE,4000004
"p2",0.0133678675774551,0,0.171971531425583,24,5,0.5,200,TRUE,TRUE,4000004
"p3",0.0274446816949425,0,0.160680793769494,24,5,0.5,200,TRUE,TRUE,4000004
"p4",0.0035381057528152,0,0.230947336701847,24,5,0.5,200,TRUE,TRUE,4000004
"m1",-0.602135825716739,-0.5,0.273547980148549,24,5,0.5,200,TRUE,TRUE,4000004
"m2",0.0660451046043247,0,0.239951376726628,24,5,0.5,200,TRUE,TRUE,4000004
"m3",-0.262809608085552,0,0.232902911820159,24,5,0.5,200,TRUE,TRUE,4000004
"m4",0.245500139966698,0,0.331658071042592,24,5,0.5,200,TRUE,TRUE,4000004
"p1",-0.522072016824419,-0.5,0.0711716747495114,48,10,0.5,200,TRUE,TRUE,4000004
"p2",-0.0142421806989963,0,0.0522531579919528,48,10,0.5,200,TRUE,TRUE,4000004
"p3",0.0136652431720595,0,0.0526765928283586,48,10,0.5,200,TRUE,TRUE,4000004
"p4",0.0103733060070216,0,0.0740561589560166,48,10,0.5,200,TRUE,TRUE,4000004
"m1",-0.377329764103966,-0.5,0.0886956419022011,48,10,0.5,200,TRUE,TRUE,4000004
"m2",-0.0812413927953032,0,0.0666681378451288,48,10,0.5,200,TRUE,TRUE,4000004
"m3",-0.143924728025471,0,0.0671344166562808,48,10,0.5,200,TRUE,TRUE,4000004
"m4",0.17918082739498,0,0.0947100313658481,48,10,0.5,200,TRUE,TRUE,4000004
"p1",-0.321245902806617,-0.2,0.197702411667967,24,5,0.5,200,FALSE,TRUE,4000004
"p2",-0.056679386997775,0,0.176329803038528,24,5,0.5,200,FALSE,TRUE,4000004
"p3",-0.0357155721816089,0,0.167221837752209,24,5,0.5,200,FALSE,TRUE,4000004
"p4",-0.782579865510855,-1,0.245617552806582,24,5,0.5,200,FALSE,TRUE,4000004
"m1",-0.183670879377506,-0.2,0.260735807474005,24,5,0.5,200,FALSE,TRUE,4000004
"m2",-0.0892405020862828,0,0.240736047985556,24,5,0.5,200,FALSE,TRUE,4000004
"m3",-0.175182518550191,0,0.224576598476968,24,5,0.5,200,FALSE,TRUE,4000004
"m4",-0.69664720582784,-1,0.369212688456749,24,5,0.5,200,FALSE,TRUE,4000004
"p1",-0.204607642462528,-0.2,0.0741927997156893,48,10,0.5,200,FALSE,TRUE,4000004
"p2",-0.0405183233869887,0,0.0541438007119905,48,10,0.5,200,FALSE,TRUE,4000004
"p3",0.0202946748655936,0,0.0547223751421056,48,10,0.5,200,FALSE,TRUE,4000004
"p4",-0.977661180586936,-1,0.0787938378655011,48,10,0.5,200,FALSE,TRUE,4000004
"m1",-0.066107885350138,-0.2,0.0849201095697684,48,10,0.5,200,FALSE,TRUE,4000004
"m2",-0.133775446506839,0,0.0648417134021387,48,10,0.5,200,FALSE,TRUE,4000004
"m3",-0.101389456797746,0,0.0646100520865752,48,10,0.5,200,FALSE,TRUE,4000004
"m4",-0.863699752747442,-1,0.11272966783368,48,10,0.5,200,FALSE,TRUE,4000004
"p1",-0.177188479499733,-0.2,0.21610006057815,24,5,0.5,200,FALSE,FALSE,4000004
"p2",-0.0788249265533088,0,0.158548664772343,24,5,0.5,200,FALSE,FALSE,4000004
"p3",-0.02152067915482,0,0.158098101562784,24,5,0.5,200,FALSE,FALSE,4000004
"p4",-1.06429541635042,-1,0.235918434927675,24,5,0.5,200,FALSE,FALSE,4000004
"m1",-0.254710047171188,-0.2,0.280155086430555,24,5,0.5,200,FALSE,FALSE,4000004
"m2",0.3120519338632,0,0.197709158572625,24,5,0.5,200,FALSE,FALSE,4000004
"m3",-0.141174285374644,0,0.207501634810624,24,5,0.5,200,FALSE,FALSE,4000004
"m4",-1.25464632835503,-1,0.35463144971711,24,5,0.5,200,FALSE,FALSE,4000004
"p1",-0.130691174717803,-0.2,0.0767958649226204,48,10,0.5,200,FALSE,FALSE,4000004
"p2",-0.0296182720348322,0,0.0539268769872581,48,10,0.5,200,FALSE,FALSE,4000004
"p3",-0.0796556264866501,0,0.0541480072528529,48,10,0.5,200,FALSE,FALSE,4000004
"p4",-0.973742327058507,-1,0.0790150274407854,48,10,0.5,200,FALSE,FALSE,4000004
"m1",-0.15443139186883,-0.2,0.0888023519195005,48,10,0.5,200,FALSE,FALSE,4000004
"m2",-0.0507150063018803,0,0.063757695534236,48,10,0.5,200,FALSE,FALSE,4000004
"m3",-0.0228651697457653,0,0.0639343740946808,48,10,0.5,200,FALSE,FALSE,4000004
"m4",-0.999068437350868,-1,0.115387133190542,48,10,0.5,200,FALSE,FALSE,4000004
"p1",-0.342883575420504,-0.5,0.189788587983845,24,5,0.5,200,TRUE,TRUE,4000005
"p2",0.005267350132158,0,0.15010309224113,24,5,0.5,200,TRUE,TRUE,4000005
"p3",-0.103166738099649,0,0.159729064515065,24,5,0.5,200,TRUE,TRUE,4000005
"p4",-0.0255540578068352,0,0.22025019110243,24,5,0.5,200,TRUE,TRUE,4000005
"m1",-0.459391003796844,-0.5,0.248857955788949,24,5,0.5,200,TRUE,TRUE,4000005
"m2",-0.00660652388852153,0,0.197055823663505,24,5,0.5,200,TRUE,TRUE,4000005
"m3",-0.305720463241889,0,0.208486183316569,24,5,0.5,200,TRUE,TRUE,4000005
"m4",0.333834807750044,0,0.296305447010712,24,5,0.5,200,TRUE,TRUE,4000005
"p1",-0.368746141924615,-0.5,0.0714732427298677,48,10,0.5,200,TRUE,TRUE,4000005
"p2",-0.0948951668171124,0,0.0527145354185854,48,10,0.5,200,TRUE,TRUE,4000005
"p3",0.039808795768055,0,0.052636968133753,48,10,0.5,200,TRUE,TRUE,4000005
"p4",-0.0191991524989015,0,0.0747128822226774,48,10,0.5,200,TRUE,TRUE,4000005
"m1",-0.438199156899046,-0.5,0.0872992913910876,48,10,0.5,200,TRUE,TRUE,4000005
"m2",-0.0266895854215499,0,0.0657391116628278,48,10,0.5,200,TRUE,TRUE,4000005
"m3",-0.0434924073617848,0,0.0649784233382217,48,10,0.5,200,TRUE,TRUE,4000005
"m4",0.0712090852161155,0,0.0931522764663066,48,10,0.5,200,TRUE,TRUE,4000005
"p1",-0.128986457072383,-0.2,0.197196446308726,24,5,0.5,200,FALSE,TRUE,4000005
"p2",0.0179547555991462,0,0.157121982932716,24,5,0.5,200,FALSE,TRUE,4000005
"p3",-0.0549172441471387,0,0.16403520542036,24,5,0.5,200,FALSE,TRUE,4000005
"p4",-1.07106924004926,-1,0.238154477329371,24,5,0.5,200,FALSE,TRUE,4000005
"m1",-0.0555816488420518,-0.2,0.240729362363185,24,5,0.5,200,FALSE,TRUE,4000005
"m2",-0.0619984875630457,0,0.189875551835703,24,5,0.5,200,FALSE,TRUE,4000005
"m3",-0.269783261816412,0,0.202591551569603,24,5,0.5,200,FALSE,TRUE,4000005
"m4",-0.666856296538613,-1,0.336890553069722,24,5,0.5,200,FALSE,TRUE,4000005
"p1",-0.0380529011332583,-0.2,0.0744296447113584,48,10,0.5,200,FALSE,TRUE,4000005
"p2",-0.100084728043845,0,0.0546830920070235,48,10,0.5,200,FALSE,TRUE,4000005
"p3",0.00291751242339412,0,0.0546342780178609,48,10,0.5,200,FALSE,TRUE,4000005
"p4",-1.05199891103928,-1,0.0798642197589054,48,10,0.5,200,FALSE,TRUE,4000005
"m1",-0.220582674609552,-0.2,0.0850791521769913,48,10,0.5,200,FALSE,TRUE,4000005
"m2",-0.0387996501218272,0,0.0646813359399179,48,10,0.5,200,FALSE,TRUE,4000005
"m3",0.00347523438765389,0,0.0639931215537523,48,10,0.5,200,FALSE,TRUE,4000005
"m4",-0.920913190343276,-1,0.111936913844174,48,10,0.5,200,FALSE,TRUE,4000005
"p1",0.288968883143717,-0.2,0.234604694162769,24,5,0.5,200,FALSE,FALSE,4000005
"p2",-0.142773667952068,0,0.168935494156438,24,5,0.5,200,FALSE,FALSE,4000005
"p3",-0.426251832364096,0,0.167930781622224,24,5,0.5,200,FALSE,FALSE,4000005
"p4",-0.845413380715857,-1,0.244956048290407,24,5,0.5,200,FALSE,FALSE,4000005
"m1",-0.254046756513271,-0.2,0.290243045300836,24,5,0.5,200,FALSE,FALSE,4000005
"m2",0.0572515373400955,0,0.203302944424911,24,5,0.5,200,FALSE,FALSE,4000005
"m3",0.0453187336966092,0,0.207394050687576,24,5,0.5,200,FALSE,FALSE,4000005
"m4",-1.22623226369296,-1,0.362981114918013,24,5,0.5,200,FALSE,FALSE,4000005
"p1",-0.190104122608072,-0.2,0.084600034769642,48,10,0.5,200,FALSE,FALSE,4000005
"p2",-0.0231808273202113,0,0.0563540821163067,48,10,0.5,200,FALSE,FALSE,4000005
"p3",0.11526191404515,0,0.0565596617155776,48,10,0.5,200,FALSE,FALSE,4000005
"p4",-1.14307372333264,-1,0.0814320586257326,48,10,0.5,200,FALSE,FALSE,4000005
"m1",-0.023413335897676,-0.2,0.0963198543376505,48,10,0.5,200,FALSE,FALSE,4000005
"m2",-0.076804978379809,0,0.0648850300021886,48,10,0.5,200,FALSE,FALSE,4000005
"m3",-0.0914784220183898,0,0.0641284138926104,48,10,0.5,200,FALSE,FALSE,4000005
"m4",-0.96838391865814,-1,0.114152780330887,48,10,0.5,200,FALSE,FALSE,4000005
"p1",-0.441567095241866,-0.5,0.239208595663148,24,5,0.5,200,TRUE,TRUE,4000006
"p2",-0.125760589076393,0,0.165994859212799,24,5,0.5,200,TRUE,TRUE,4000006
"p3",0.112704854769213,0,0.161736758327312,24,5,0.5,200,TRUE,TRUE,4000006
"p4",0.0607976696263044,0,0.226970220877863,24,5,0.5,200,TRUE,TRUE,4000006
"m1",-0.440289032170833,-0.5,0.3073012734885,24,5,0.5,200,TRUE,TRUE,4000006
"m2",-0.0690004830621057,0,0.211318801683488,24,5,0.5,200,TRUE,TRUE,4000006
"m3",0.0814156824896308,0,0.206382043272673,24,5,0.5,200,TRUE,TRUE,4000006
"m4",-0.150285461208047,0,0.29476652348753,24,5,0.5,200,TRUE,TRUE,4000006
"p1",-0.453043603936558,-0.5,0.0644949978535608,48,10,0.5,200,TRUE,TRUE,4000006
"p2",-0.0487102020083995,0,0.0505765533172418,48,10,0.5,200,TRUE,TRUE,4000006
"p3",0.0322657519784464,0,0.0518857960535241,48,10,0.5,200,TRUE,TRUE,4000006
"p4",-0.0359265501396246,0,0.0731012857815516,48,10,0.5,200,TRUE,TRUE,4000006
"m1",-0.399007316377545,-0.5,0.0828837462386981,48,10,0.5,200,TRUE,TRUE,4000006
"m2",-0.126106414705903,0,0.0660708983833338,48,10,0.5,200,TRUE,TRUE,4000006
"m3",-0.0893448960887537,0,0.068401946433209,48,10,0.5,200,TRUE,TRUE,4000006
"m4",0.0562761854754657,0,0.0969027602515189,48,10,0.5,200,TRUE,TRUE,4000006
"p1",-0.082296501626586,-0.2,0.24855700535908,24,5,0.5,200,FALSE,TRUE,4000006
"p2",-0.159371967670692,0,0.174860281662715,24,5,0.5,200,FALSE,TRUE,4000006
"p3",0.0918919014492173,0,0.167986012288618,24,5,0.5,200,FALSE,TRUE,4000006
"p4",-1.05888769615526,-1,0.247534761145217,24,5,0.5,200,FALSE,TRUE,4000006
"m1",-0.152694974304978,-0.2,0.295390010237028,24,5,0.5,200,FALSE,TRUE,4000006
"m2",-0.142704567741053,0,0.200662805596209,24,5,0.5,200,FALSE,TRUE,4000006
"m3",0.0455345805693502,0,0.200682530594163,24,5,0.5,200,FALSE,TRUE,4000006
"m4",-0.708715980453093,-1,0.336928593470765,24,5,0.5,200,FALSE,TRUE,4000006
"p1",-0.17217880157861,-0.2,0.0672117093931497,48,10,0.5,200,FALSE,TRUE,4000006
"p2",-0.0221415102870924,0,0.0524805372999131,48,10,0.5,200,FALSE,TRUE,4000006
"p3",0.0106585030186933,0,0.05434295457982,48,10,0.5,200,FALSE,TRUE,4000006
"p4",-1.07173197199157,-1,0.078805513042371,48,10,0.5,200,FALSE,TRUE,4000006
"m1",-0.163538593042135,-0.2,0.0801462802462587,48,10,0.5,200,FALSE,TRUE,4000006
"m2",-0.121262603578439,0,0.0644331820407998,48,10,0.5,200,FALSE,TRUE,4000006
"m3",0.00778098145652773,0,0.0658098680866672,48,10,0.5,200,FALSE,TRUE,4000006
"m4",-0.923891745661636,-1,0.11396311205325,48,10,0.5,200,FALSE,TRUE,4000006
"p1",-0.312154173441417,-0.2,0.241446601366095,24,5,0.5,200,FALSE,FALSE,4000006
"p2",-0.0113809350041677,0,0.169119718711307,24,5,0.5,200,FALSE,FALSE,4000006
"p3",0.314265179504437,0,0.165238525607105,24,5,0.5,200,FALSE,FALSE,4000006
"p4",-1.24122658558747,-1,0.243848205828393,24,5,0.5,200,FALSE,FALSE,4000006
"m1",0.0559420579031357,-0.2,0.270241998671403,24,5,0.5,200,FALSE,FALSE,4000006
"m2",-0.211513952776652,0,0.193789969960123,24,5,0.5,200,FALSE,FALSE,4000006
"m3",-0.101988939262603,0,0.199130121858528,24,5,0.5,200,FALSE,FALSE,4000006
"m4",-0.768747625896191,-1,0.363728239500004,24,5,0.5,200,FALSE,FALSE,4000006
"p1",-0.187002688797476,-0.2,0.0829455867337692,48,10,0.5,200,FALSE,FALSE,4000006
"p2",-0.0247670559104966,0,0.0558733298360045,48,10,0.5,200,FALSE,FALSE,4000006
"p3",-0.00288926908079721,0,0.0556557042177732,48,10,0.5,200,FALSE,FALSE,4000006
"p4",-1.01557378814511,-1,0.0803815812762362,48,10,0.5,200,FALSE,FALSE,4000006
"m1",-0.225114813424473,-0.2,0.0992140962117316,48,10,0.5,200,FALSE,FALSE,4000006
"m2",-0.0347683579897186,0,0.0676781878546556,48,10,0.5,200,FALSE,FALSE,4000006
"m3",0.0509826504686817,0,0.0667262781804021,48,10,0.5,200,FALSE,FALSE,4000006
